id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.2773353600628613e+18,2020-06-28 20:17:36+00:00,['1277335360062861312'],@jellydear it’s only right! i wanna be able to look at my kids after the first 24hrs they popped out and go “looking like you was born yesterday!”,,right wanna able look kid first popped looking like born yesterday
1.2773290922459505e+18,2020-06-28 19:52:41+00:00,['1277329092245950464'],@jellydear same. imma flame they asses too tho. balance 😂,,imma flame ass tho balance
1.277314650372223e+18,2020-06-28 18:55:18+00:00,['1277314650372222976'],@jacqpfrancois cuz the plastic on the couch correlates with they momma throwing down in the kitchen! 😂,,cuz plastic couch correlate momma throwing kitchen
1.2773116231375585e+18,2020-06-28 18:43:16+00:00,['1277311623137558529'],trinis be like “i know a spot” and take you to their mom’s couch with the plastic wrap on it,,trinis like know spot take mom couch plastic wrap
1.2772998070281175e+18,2020-06-28 17:56:19+00:00,['1277299807028117505'],people having cable in each room https://t.co/UCsRPMc7Po,,people cable room
1.2771465559135724e+18,2020-06-28 07:47:21+00:00,['1277146555913572352'],"this zaza’s brother, zaire https://t.co/7DRlmCEGe0",,zazas brother zaire
1.2770772180999004e+18,2020-06-28 03:11:50+00:00,['1277077218099900416'],"@_youngju8 the left be scooping right tho, like the perfect cuff on a booty cheek",,left scooping right tho like perfect cuff booty cheek
1.277076541348946e+18,2020-06-28 03:09:09+00:00,['1277076541348945920'],which spoon you eat ice cream with? https://t.co/Rq352RIBU8,,spoon eat ice cream
1.2770666527487795e+18,2020-06-28 02:29:51+00:00,['1277066652748779525'],damn @slimk4 blending crazy right now 🤯🤯🤯🔥🔥🔥,,damn blending crazy right
1.2770537736434196e+18,2020-06-28 01:38:40+00:00,['1277053773643419654'],i don’t keep my phone by my bed i’ll hit ya later love https://t.co/Hw6KvHpAKX,,dont keep phone bed ill hit later love
1.2769054574881014e+18,2020-06-27 15:49:19+00:00,['1276905457488101382'],"today is my favorite holiday, happy june 27th! 🔩🔩🔩 https://t.co/ycBykhn5Jz",,today favorite holiday happy june
1.2765658042015212e+18,2020-06-26 17:19:39+00:00,['1276565804201521155'],megan really studies that pimp c pocket 💎,,megan really study pimp pocket
1.276495586603262e+18,2020-06-26 12:40:38+00:00,['1276495586603261953'],This Tweet from @yacousinhere has been withheld in: United Kingdom.,"{'copyright': True, 'country_codes': ['XY'], 'scope': 'tweet'}",tweet withheld united kingdom
1.2762503322559693e+18,2020-06-25 20:26:05+00:00,['1276250332255969281'],"they wylin. on a lighter note, new orleans ppl definitely hold the other torch for having “son” in they lingo https://t.co/ZAMwCSYtrN",,wylin lighter note new orleans ppl definitely hold torch son lingo
1.2762326551772324e+18,2020-06-25 19:15:50+00:00,['1276232655177232391'],i wish “paramedic!” off that black panther soundtrack had a music video,,wish paramedic black panther soundtrack music video
1.2761946196850565e+18,2020-06-25 16:44:42+00:00,['1276194619685056514'],@MiniMcBooom good looks! the habit of holding the phone screen up sounds like the first hurdle tp get over,,good look habit holding phone screen sound like first hurdle get
1.2761924727633756e+18,2020-06-25 16:36:10+00:00,['1276192472763375619'],🥺🥺🥺 https://t.co/LuI0myFU6Q,,
1.2761879958639493e+18,2020-06-25 16:18:23+00:00,['1276187995863949314'],"anyone here had a real journey of improving their posture? how’d you go about it, and what made it effective?",,anyone real journey improving posture howd made effective
1.276178764389548e+18,2020-06-25 15:41:42+00:00,['1276178764389548032'],@DrinkSolaPop one day i wanna see the underground tunnel that goes from there to the armory/shelter on marcus garvey,,one day wanna see underground tunnel armoryshelter marcus garvey
1.2759846347618836e+18,2020-06-25 02:50:18+00:00,['1275984634761883649'],"aaliyah’s discography on streaming:

throwing on next friday soundtrack:
i don’t wanna beeeeee https://t.co/VjIJGzci68",,aaliyahs discography streaming throwing next friday soundtrack dont wanna beeeeee
1.2759827094379315e+18,2020-06-25 02:42:39+00:00,['1275982709437931521'],@MouseSucks you got it mane https://t.co/zcSSKNdqNw,,got mane
1.2758272713586565e+18,2020-06-24 16:24:59+00:00,['1275827271358656513'],"@JohnNY_UniteUs big blessings my g, happy birthday! 💫",,big blessing happy birthday
1.275635514457145e+18,2020-06-24 03:43:01+00:00,['1275635514457145351'],all this time i never knew nintendo worked with sony on the playstation during its earliest years of development,,time never knew nintendo worked sony playstation earliest year development
1.2756269332340777e+18,2020-06-24 03:08:55+00:00,['1275626933234077696'],you’ve heard of elf on the shelf but are you ready for... https://t.co/J265bS6uTG,,youve heard elf shelf ready
1.275596949954138e+18,2020-06-24 01:09:46+00:00,['1275596949954138115'],the fenty effect: she is the reason https://t.co/5ckTg1yUJd,,fenty effect reason
1.2755855273083249e+18,2020-06-24 00:24:23+00:00,['1275585527308324865'],"@KrisKasanova henny a well placed detail too, congrats!",,henny well placed detail congrats
1.2755837864750203e+18,2020-06-24 00:17:28+00:00,['1275583786475020288'],i pray strength to every woman who will endlessly be told “i like yo mask” this summer,,pray strength every woman endlessly told like mask summer
1.2755253002988872e+18,2020-06-23 20:25:04+00:00,['1275525300298887172'],@_Rock718 damn these kids need waterproof masks tho,,damn kid need waterproof mask tho
1.275524349467013e+18,2020-06-23 20:21:17+00:00,['1275524349467013121'],a hill i’ll die on https://t.co/HAtkDBhgWn,,hill ill die
1.275477056030204e+18,2020-06-23 17:13:22+00:00,['1275477056030203904'],@ochocinco $ishyacousin,,ishyacousin
1.275465470515257e+18,2020-06-23 16:27:19+00:00,['1275465470515257345'],can’t wait to tell my kids how hilarious this night was https://t.co/Yah1rcbQMm https://t.co/bYVX9PCzBn,,cant wait tell kid hilarious night
1.2752769283296215e+18,2020-06-23 03:58:07+00:00,['1275276928329621504'],seems like Bentley is the elite of dog names these days https://t.co/sWKZqlgDr2,,seems like bentley elite dog name day
1.2752756258011013e+18,2020-06-23 03:52:57+00:00,['1275275625801101314'],@stackxday fr you could tell in interviews adn footage for the creation of the album how excited and proud he was to experience the levels of mixing and production quality that went into it,,could tell interview adn footage creation album excited proud experience level mixing production quality went
1.2752717712525558e+18,2020-06-23 03:37:38+00:00,['1275271771252555776'],@StephaniaJo i hear ya. each passing year feels like it’s closer to 1984 https://t.co/XXpxZKSlhp,,hear passing year feel like closer
1.2752686475278172e+18,2020-06-23 03:25:13+00:00,['1275268647527817218'],@x_Addicted2MeMe literally the quiet storm,,literally quiet storm
1.2752618179133112e+18,2020-06-23 02:58:05+00:00,['1275261817913311233'],@cliffnotezz they try to finesse you into buying more storage space than for what it’s worth. until today i didn’t release i have to use the web browser app to permanently delete files to clear space. trash,,try finesse buying storage space worth today didnt release use web browser app permanently delete file clear space trash
1.2752612185095045e+18,2020-06-23 02:55:42+00:00,['1275261218509504518'],@Dear_Njams wow what a time!,,wow time
1.2752593807583928e+18,2020-06-23 02:48:24+00:00,['1275259380758392832'],this is one of greatest openings to a song ever https://t.co/bKjfgU3QPM,,one greatest opening song ever
1.275256786308694e+18,2020-06-23 02:38:05+00:00,['1275256786308694016'],@ethanhein i forgot what a semi-peacful night was,,forgot semipeacful night
1.2752566613940224e+18,2020-06-23 02:37:35+00:00,['1275256661394022401'],@mobrowne gotta be. someone must have caught the momma pinch to the ear 😬😬😬,,gotta someone must caught momma pinch ear
1.2752555983225078e+18,2020-06-23 02:33:22+00:00,['1275255598322507776'],@DonSpazzonova fr yesterday it was more bang bang than pops r.i.p. https://t.co/2V0uLpPnAV,,yesterday bang bang pop rip
1.275253786647421e+18,2020-06-23 02:26:10+00:00,['1275253786647420929'],@FrqntFlyerKhaya i feel like i should go to sleep now just because,,feel like sleep
1.275253274711556e+18,2020-06-23 02:24:08+00:00,['1275253274711556097'],@bbyreyn or they might be on the weekly zoom meeting tonight,,might weekly zoom meeting tonight
1.2752517105885225e+18,2020-06-23 02:17:55+00:00,['1275251710588522496'],@Copastetik everything sus https://t.co/zXXDwlu9qb,,everything sus
1.275251420455936e+18,2020-06-23 02:16:46+00:00,['1275251420455936000'],@surrealsermons they hit you with a “wyd?” 😂,,hit wyd
1.275251120512938e+18,2020-06-23 02:15:34+00:00,['1275251120512937986'],"@LiveFreeJp true say. hope i haven’t spoken too soon, only cuz last night it was ridiculous. otherwise i’ve actually been enjoying them",,true say hope havent spoken soon cuz last night ridiculous otherwise ive actually enjoying
1.2752489679079793e+18,2020-06-23 02:07:01+00:00,['1275248967907979264'],"@lutherxhughes @MaruneBoy it was the surest serve, and happy birthday Luther!",,surest serve happy birthday luther
1.275247453181223e+18,2020-06-23 02:01:00+00:00,['1275247453181222914'],am i buggin’ or is tonight’s fireworks action so far more quiet than it has been?,,buggin tonight firework action far quiet
1.2751451407981322e+18,2020-06-22 19:14:27+00:00,['1275145140798132227'],@surrealsermons we a love a flex ✨,,love flex
1.2751236552117125e+18,2020-06-22 17:49:04+00:00,['1275123655211712514'],that occupant of the white house has a mastery of gaslighting,,occupant white house mastery gaslighting
1.275102775978967e+18,2020-06-22 16:26:06+00:00,['1275102775978967040'],adobe’s cloud storage is a headache,,adobe cloud storage headache
1.275078508822184e+18,2020-06-22 14:49:40+00:00,['1275078508822183939'],@iamzurisupreme shouts to us 🙌🏾,,shout
1.2750706187911045e+18,2020-06-22 14:18:19+00:00,['1275070618791104515'],@SydneyImani i’m about to get into it!,,get
1.275067820544422e+18,2020-06-22 14:07:12+00:00,['1275067820544421889'],@iamzurisupreme https://t.co/KONpVorhsI,,
1.274927719529304e+18,2020-06-22 04:50:30+00:00,['1274927719529304065'],"@yohannabeee i remember my 9th grade english teacher taught a unit that had us watch this documentary on angola prison, need to watch again now that i’m older: https://t.co/wucYqDxTcK",,remember grade english teacher taught unit watch documentary angola prison need watch older
1.2749031666943672e+18,2020-06-22 03:12:56+00:00,['1274903166694367233'],@dylanali_ she’s destined for greatness 🐐,,shes destined greatness
1.2748603804062843e+18,2020-06-22 00:22:55+00:00,['1274860380406284292'],@Ziggtoven wha?! https://t.co/ZoYLNcnlN4,,wha
1.27485648497161e+18,2020-06-22 00:07:26+00:00,['1274856484971610112'],just had some jerk salmon i’d fight somebody about got damn,,jerk salmon fight somebody got damn
1.274846986982785e+18,2020-06-21 23:29:41+00:00,['1274846986982785024'],hip hop harry having the best 2020,,hip hop harry best
1.2748239955279585e+18,2020-06-21 21:58:20+00:00,['1274823995527958530'],@_sugatits why it look like you put him on punishment? 🥺,,look like put punishment
1.2748215059149988e+18,2020-06-21 21:48:26+00:00,['1274821505914998788'],"whenever my momma go, “just like your father” https://t.co/ylhvE7tvgc",,whenever momma like father
1.27481711100996e+18,2020-06-21 21:30:58+00:00,['1274817111009959939'],y’all don’t intrinsically notice the parallels of cultural practices across the diaspora enough for me https://t.co/W2T6fCXkHN,,yall dont intrinsically notice parallel cultural practice across diaspora enough
1.274796580894376e+18,2020-06-21 20:09:24+00:00,['1274796580894375936'],Black Astronomers You Should Know - by Ashley Lindalía  https://t.co/FHJArbR4pI,,black astronomer know ashley lindala
1.2747940568502108e+18,2020-06-21 19:59:22+00:00,['1274794056850210817'],life felt a lot simpler then https://t.co/HFmIW33vCF,,life felt lot simpler
1.274790018234618e+18,2020-06-21 19:43:19+00:00,['1274790018234617857'],“i changed my mind” blasting out of car speakers is an experience every single time https://t.co/1WeMRfTyG6,,changed mind blasting car speaker experience every single time
1.274779081616343e+18,2020-06-21 18:59:51+00:00,['1274779081616343042'],big big dad goals 🥺 https://t.co/hlLMLJyQam,,big big dad goal
1.2747754698508452e+18,2020-06-21 18:45:30+00:00,['1274775469850845185'],"happy fathers day to the budding plant dads too

this my baby girl, darla https://t.co/MEqXXyV9hN",,happy father day budding plant dad baby girl darla
1.2747742284668928e+18,2020-06-21 18:40:34+00:00,['1274774228466892801'],be someone who strives for completion rather than perfection https://t.co/wFb2uhFL3C,,someone strives completion rather perfection
1.2747724960641556e+18,2020-06-21 18:33:41+00:00,['1274772496064155648'],in order to grow you gotta be ready to be wrong as much as you want to be right,,order grow gotta ready wrong much want right
1.2747712324838769e+18,2020-06-21 18:28:40+00:00,['1274771232483876870'],need that. we need that! https://t.co/sQWrvupo83,,need need
1.2747636125324575e+18,2020-06-21 17:58:23+00:00,['1274763612532457475'],happy fathers day to male seahorses they put in mad work,,happy father day male seahorse put mad work
1.2742128353300767e+18,2020-06-20 05:29:48+00:00,['1274212835330076674'],ended up rapping on top of a party bus today i hope a couple of my ancestors were some hot boyz https://t.co/NIPAyJASYp,,ended rapping top party bus today hope couple ancestor hot boyz
1.2742121353300705e+18,2020-06-20 05:27:01+00:00,['1274212135330070528'],need a 2020 update of “love like this” where fatman scoop go 🗣 IF YOU WAS BAD IN QUARANTINE PUT YA HANDS UP,,need update love like fatman scoop bad quarantine put hand
1.2742098511582044e+18,2020-06-20 05:17:56+00:00,['1274209851158204416'],keep going off for freedom freedom https://t.co/drOkcDWPZe,,keep going freedom freedom
1.2742043146182124e+18,2020-06-20 04:55:56+00:00,['1274204314618212357'],what was the last song you heard with a melody that really sticks with you?,,last song heard melody really stick
