id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.52555884332911e+18,2022-05-14 19:29:06+00:00,['1525558843329110017'],Let's Go !!!! #Eurovision2022,,let's,let 
1.5097922452050616e+18,2022-04-01 07:18:16+00:00,['1509792245205061648'],@stevefbest I made that one up,,made one,
1.509791182821507e+18,2022-04-01 07:14:03+00:00,['1509791182821507073'],@stevefbest *Us it on the radio please 🤣,,radio please,radio please 
1.5097905488733348e+18,2022-04-01 07:11:32+00:00,['1509790548873334789'],@stevefbest Use on the radio please hahaha !!!,,use radio please hahaha,use radio please hahaha 
1.5097888823127777e+18,2022-04-01 07:04:54+00:00,['1509788882312777749'],Eddie Jones fired for hard six Nations this year so Jonny Wilkinson will be the permanent England Coach for 4 year deal. https://t.co/4pTZXFIkjZ,,eddie jones fired hard six nation year jonny wilkinson permanent england coach year deal,eddie nation year jonny wilkinson england coach year deal 
1.5097880996556513e+18,2022-04-01 07:01:48+00:00,['1509788099655651349'],Eddie Jones fired for hard six Nations this year so Jonny Wilkinson will be the permanent England Coach for 4 year deal. #AprilFoolDay,,eddie jones fired hard six nation year jonny wilkinson permanent england coach year deal,eddie nation year jonny wilkinson england coach year deal 
1.509787001079353e+18,2022-04-01 06:57:26+00:00,['1509787001079353357'],@jogdenUK This amazing!!!,,amazing,
1.5097867320357233e+18,2022-04-01 06:56:22+00:00,['1509786732035723281'],@stevefbest Eddie Jones fired for hard six Nations this year so Jonny Wilkinson will be the permanent England Coach for 4 year deal. #AprilFoolDay,,eddie jones fired hard six nation year jonny wilkinson permanent england coach year deal,eddie nation year jonny wilkinson england coach year deal 
1.505435834421502e+18,2022-03-20 06:47:27+00:00,['1505435834421501955'],@BBCSport That's what sports is all about,,that's sport,sport 
1.5050881244221727e+18,2022-03-19 07:45:46+00:00,['1505088124422172672'],"Episode 5 
A Chat with ming
Please check this out 
 https://t.co/UEXYA3Okqy",,episode chat ming please check,episode please 
1.5050873932038963e+18,2022-03-19 07:42:52+00:00,['1505087393203896323'],"Check this out. 
My mum was on the radio last week talking about the work she does at @UpbeatUpdates

https://t.co/uPyU6R25vW",,check mum radio last week talking work doe,check mum radio week work doe 
1.5032118020034478e+18,2022-03-14 03:29:56+00:00,['1503211802003447810'],"If anyone is in Christ, he is a new creation. The old has passed away, behold, the new has come.
2 Corinthians 5:17",,anyone christ new creation old passed away behold new come corinthian,anyone creation come corinthian 
1.5032116829900145e+18,2022-03-14 03:29:28+00:00,['1503211682990014468'],"Cast all your anxiety on God because He cares for you.
1 Peter 5:7",,cast anxiety god care peter,cast anxiety god care peter 
1.5032111110464307e+18,2022-03-14 03:27:11+00:00,['1503211111046430724'],"""Yep, though I walk through the valley of the shadow of death, I will fear no evil; for You are with me.""",,yep though walk valley shadow death fear evil,valley shadow death fear evil 
1.5032109666617057e+18,2022-03-14 03:26:37+00:00,['1503210966661705731'],Don't give up on God...He will never give up on you.,,give godhe never give,godhe 
1.493299605630595e+18,2022-02-14 19:02:24+00:00,['1493299605630595074'],@AStepFWD @GuvnaB I agree !!!!,,agree,agree 
1.4926725889207992e+18,2022-02-13 01:30:52+00:00,['1492672588920799234'],"@jogdenUK Love it !!!!♥️🎤
So so good !!!! 👍🏽
can't get enough of it listening 🎧 on repeat🎤",,love good can't get enough listening repeat,listening repeat 
1.4924036682090865e+18,2022-02-12 07:42:16+00:00,['1492403668209086466'],"@WelshRugbyUnion @daiwoolridge This is our House in the middle of our streets 

Come on Wales
Cymru Am Byth 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏉🐲🏟️🏆😃",,house middle street come wale cymru byth,house street cymru byth 
1.484765762917122e+18,2022-01-22 05:51:58+00:00,['1484765762917122049'],"@manor_co_ This sounds amazing 
check it out 
out now",,sound amazing check,sound check 
1.4787656928497295e+18,2022-01-05 16:29:49+00:00,['1478765692849729537'],@jogdenUK Thats amazing can't wait !!!,,thats amazing can't wait,
1.4688363536894935e+18,2021-12-09 06:54:11+00:00,['1468836353689493506'],"@stepfwdawards 
@AStepFWD 
Great to be part of this amazing night behind the scenes for first annual awards evening.  👍🏽😃 https://t.co/KiETy8bNdv",,great part amazing night behind scene first annual award evening,part night scene award evening 
1.4688344254671913e+18,2021-12-09 06:46:31+00:00,['1468834425467191307'],@FierceMarriage Amen!!!!,,amen,
1.4688334799871918e+18,2021-12-09 06:42:45+00:00,['1468833479987191813'],@stevefbest Here's my when for 2021 https://t.co/KmG32L2z2M,,here's,
1.466206001833599e+18,2021-12-02 00:42:06+00:00,['1466206001833598982'],"To my #1 podcast of 2021, 20 The Countdown Magazine: thank you for keeping me company on @Spotify all year long! 47 Episode with 4713 minutes amazing @20TheCountdown #SpotifyWrapped https://t.co/uR2B1Pqg4S",,podcast countdown magazine thank keeping company year long episode minute amazing,magazine thank company year minute amazing 
1.4656140078601748e+18,2021-11-30 09:29:43+00:00,['1465614007860174850'],This looks amazing @MavCityMusic Christmas Music songs looks great https://t.co/jH3qf4S2ck,,look amazing christmas music song look great,look christmas music song look 
1.4655864575240274e+18,2021-11-30 07:40:15+00:00,['1465586457524027392'],"@stevefbest get a t-shirt that says I don't wear Christmas jumpers .

I don't wear jumpers either only hoodies and lots of layers",,get tshirt say wear christmas jumper wear jumper either hoodies lot layer,jumper wear jumper layer 
1.4634124443957084e+18,2021-11-24 07:41:30+00:00,['1463412444395708421'],"@stevefbest 
Wednesday riddle

would you take off s to make it even",,wednesday riddle would take make even,
1.4629006703742935e+18,2021-11-22 21:47:53+00:00,['1462900670374293511'],"Get in there !!!

Urban Dictionary: ming https://t.co/kBax0h2PyA",,get urban dictionary ming,ming 
1.4625339862956892e+18,2021-11-21 21:30:49+00:00,['1462533986295689218'],@AStepFWD @NoelRobinsonUK @integritymusic @stepfwdawards @PaulineMuir @PremisesStudios @compassionuk @PremierGospel @UCBMedia @TBNUKtv @GODTV @KingdomWorshipM @MadelineKerzner @liccltd Congratulations!!! Well done you May God bless you 👍🏽😃🏆 @NoelRobinsonUK,,congratulation well done may god bless,congratulation bless 
1.4619947532648612e+18,2021-11-20 09:48:06+00:00,['1461994753264861185'],"You have to turn up to show up
#stepfwd #Stepfwdawards https://t.co/iKAkN7pFz0",,turn show,turn show 
1.4618028377977446e+18,2021-11-19 21:05:30+00:00,['1461802837797744644'],"@PremierGospel @stepfwdawards I'm looking forward to this 
It's going to be an epic night !!!!",,i'm looking forward going epic night,i epic night 
1.461729061982679e+18,2021-11-19 16:12:20+00:00,['1461729061982679044'],@focus_thoughts Yeah !!!,,yeah,yeah 
1.461728882655175e+18,2021-11-19 16:11:37+00:00,['1461728882655174657'],@focus_thoughts Amen!!!,,amen,
1.4617287937401692e+18,2021-11-19 16:11:16+00:00,['1461728793740169223'],"Accepting the gift of Jesus Christ requires humility because you're admitting that you can't save yourself by your own means.
- Timothy Keller",,accepting gift jesus christ requires humility admitting can't save mean timothy keller,gift jesus christ humility keller 
1.461619833922105e+18,2021-11-19 08:58:18+00:00,['1461619833922105346'],@biblesociety @daiwoolridge Good news part 1,,good news part,news part 
1.461592652894425e+18,2021-11-19 07:10:18+00:00,['1461592652894425090'],@stevefbest @UCBMedia You are correct it is ludo,,correct ludo,correct ludo 
1.4615790506491003e+18,2021-11-19 06:16:15+00:00,['1461579050649100289'],"@stevefbest @UCBMedia I don't have a favourite board game It depends on what I play and who I'm I playing with. 

Not in order:

Ticket to ride
Risk 
Settlers of Catan
Chess",,favourite board game depends play i'm playing order ticket ride risk settler catan chess,board game order ticket ride risk settler catan chess 
1.4615214229002486e+18,2021-11-19 02:27:15+00:00,['1461521422900248582'],"The Sovereign Lord is my strength;
he makes my feet like the feet of a deer,
he enables me to tread on the heights.

Habakkuk 3:19",,sovereign lord strength make foot like foot deer enables tread height habakkuk,sovereign lord strength foot foot deer habakkuk 
1.4613279869137756e+18,2021-11-18 13:38:36+00:00,['1461327986913775617'],@stepfwdawards @jonmcreynolds @cecewinans @Lauren_Daigle @lecrae @tashacobbs @biblesociety @liccltd @AStepFWD @compassionuk @integritymusic @CCLI Epic !!!,,epic,epic 
1.4613278286627717e+18,2021-11-18 13:37:59+00:00,['1461327828662771720'],@daiwoolridge @biblesociety @jessdippermusic @2Vstudios @Soundofwales @leguptheatre Look forward to hearing it #Bless,,look forward hearing,hearing 
1.4595455733344297e+18,2021-11-13 15:35:56+00:00,['1459545573334429704'],"@AStepFWD @Philippahanna @LurineCato @NoelRobinsonUK @MakeWayMusic @lucygrimble @Reblah_Artist @SarahTeiboMusic @StillShadey @VMandNewYe @stepfwdawards @compassionuk @CCLI @integritymusic @biblesociety This is going to Epic!!!
 I'm looking forward to this book your tickets now 😃",,going epic i'm looking forward book ticket,epic i book ticket 
1.4510996164103127e+18,2021-10-21 08:14:43+00:00,['1451099616410312704'],"Lifeline by @LionOfJudah_UK

Chorus - Be Thou not far
Here me when I cry
Lord of the stars
Bring me the sunrise
We say how long
Until the right time?
Be Thou not far
A word is a lifeline",,lifeline chorus thou far cry lord star bring sunrise say long right time thou far word lifeline,chorus thou star bring sunrise time thou word lifeline 
1.4326294770544312e+18,2021-08-31 09:00:58+00:00,['1432629477054431233'],"It's my #Twitterversary! I have been on Twitter for 9 years, since 30 Aug 2012 (via @twi_age).",,twitter year since aug via,twitter year aug 
1.4286844094404526e+18,2021-08-20 11:44:41+00:00,['1428684409440452613'],@stevefbest @UCBMedia @AbiGledhill  This could be you ?,,could,
1.4170285874593382e+18,2021-07-19 07:48:37+00:00,['1417028587459338241'],"@UCBMedia @stevefbest 
Looking forward to watch cycling on the velodrome at the Olympics in Japan  and others like Rugby, Tennis and badminton.",,looking forward watch cycling velodrome olympics japan others like rugby tennis badminton,watch cycling velodrome rugby tennis badminton 
1.4156640155782144e+18,2021-07-15 13:26:17+00:00,['1415664015578214401'],@AStepFWD @AbiGledhill Check this out !!!,,check,check 
1.39929842961707e+18,2021-05-31 09:35:17+00:00,['1399298429617070081'],@AStepFWD @BigChurchDayOut @matt_redman @castingcrowns @MavCityMusic @TravisGreeneTV @GuvnaB @LZ7Official @Elle_Limebear @taurenwells @jonathanhelser @brilliancemusic @We_The_Kingdom @Tearfund @biblesociety This is going to be epic!!!,,going epic,epic 
1.3939892394953318e+18,2021-05-16 17:58:28+00:00,['1393989239495331841'],Help Grace to educate the kids of Chawama https://t.co/lt952pQDF2,,help grace educate kid chawama,help grace kid chawama 
1.3917066070930104e+18,2021-05-10 10:48:06+00:00,['1391706607093010433'],"I am supporting the #FixCareForAll campaign that calls on the Government to prioritise adult social care in the national recovery from coronavirus. I believe it’s time to #FixCare for me, for us, for the future, and for all! Just take few minutes",,supporting campaign call government prioritise adult social care national recovery coronavirus believe time future take minute,campaign government prioritise adult care recovery coronavirus time minute 
1.3906548506444472e+18,2021-05-07 13:08:48+00:00,['1390654850644447234'],Just posted a photo https://t.co/Oat3jiFkUc,,posted photo,photo 
1.390547086505136e+18,2021-05-07 06:00:35+00:00,['1390547086505136129'],Just posted a photo https://t.co/Fkp1uZsdGv,,posted photo,photo 
1.3902706315942707e+18,2021-05-06 11:42:03+00:00,['1390270631594270725'],Just posted a photo https://t.co/SuSSnnG6aZ,,posted photo,photo 
1.389840538418008e+18,2021-05-05 07:13:01+00:00,['1389840538418008066'],Just posted a photo https://t.co/oWy5ucmvaw,,posted photo,photo 
1.3895926076768993e+18,2021-05-04 14:47:49+00:00,['1389592607676899335'],Just posted a photo https://t.co/Nmcm0ru6SO,,posted photo,photo 
1.3895173621776548e+18,2021-05-04 09:48:49+00:00,['1389517362177654784'],Just posted a photo https://t.co/cPRC25RDql,,posted photo,photo 
1.389121387680387e+18,2021-05-03 07:35:22+00:00,['1389121387680387072'],Just posted a photo https://t.co/CPon9uDgLy,,posted photo,photo 
1.388771192404947e+18,2021-05-02 08:23:49+00:00,['1388771192404946945'],Just posted a photo https://t.co/38D8BgmRYc,,posted photo,photo 
1.3883959714622464e+18,2021-05-01 07:32:49+00:00,['1388395971462246403'],Just posted a photo https://t.co/tmLW10hUQv,,posted photo,photo 
1.3880015598675313e+18,2021-04-30 05:25:34+00:00,['1388001559867531266'],Just posted a photo https://t.co/V7MJ26UxBN,,posted photo,photo 
1.3876711906559795e+18,2021-04-29 07:32:48+00:00,['1387671190655979523'],Just posted a photo https://t.co/SJs3yVkywA,,posted photo,photo 
1.387285651536679e+18,2021-04-28 06:00:48+00:00,['1387285651536678914'],Just posted a photo https://t.co/xDlhfWq2Qc,,posted photo,photo 
1.3869363884325642e+18,2021-04-27 06:52:57+00:00,['1386936388432564233'],Just posted a photo https://t.co/gZs5DFZosU,,posted photo,photo 
1.386601446624297e+18,2021-04-26 08:42:01+00:00,['1386601446624296961'],Just posted a photo https://t.co/CqPuWiNuEG,,posted photo,photo 
1.386231212449026e+18,2021-04-25 08:10:50+00:00,['1386231212449026050'],Just posted a photo https://t.co/vf6bw3yv0V,,posted photo,photo 
1.3860595493590835e+18,2021-04-24 20:48:42+00:00,['1386059549359083520'],Bring Back Frank Lampard  to Derby #bringbackfranklampardtoDerby,,bring back frank lampard derby,bring lampard derby 
1.3858664164322875e+18,2021-04-24 08:01:16+00:00,['1385866416432287746'],Just posted a photo https://t.co/0OzWX5AtRK,,posted photo,photo 
1.3854889879853793e+18,2021-04-23 07:01:30+00:00,['1385488987985379329'],Just posted a photo https://t.co/CJC3puTtGu,,posted photo,photo 
1.3851476612763525e+18,2021-04-22 08:25:11+00:00,['1385147661276352515'],Just posted a photo https://t.co/FgXfTOuJfx,,posted photo,photo 
1.384767440391975e+18,2021-04-21 07:14:20+00:00,['1384767440391974913'],Just posted a photo https://t.co/I4LySYu4SN,,posted photo,photo 
1.384609258256298e+18,2021-04-20 20:45:46+00:00,['1384609258256297985'],Just posted a photo https://t.co/JH2FGSTnZ9,,posted photo,photo 
1.3844132709756846e+18,2021-04-20 07:46:59+00:00,['1384413270975684609'],Just posted a photo https://t.co/uc9t0Yox7s,,posted photo,photo 
1.3840451998154465e+18,2021-04-19 07:24:24+00:00,['1384045199815446528'],Just posted a photo https://t.co/HjyZyEpJgI,,posted photo,photo 
1.3836665521766646e+18,2021-04-18 06:19:47+00:00,['1383666552176664576'],Just posted a photo https://t.co/Ij773rIWBM,,posted photo,photo 
1.3833065192702157e+18,2021-04-17 06:29:09+00:00,['1383306519270215680'],Just posted a photo https://t.co/qluqO0RygI,,posted photo,photo 
1.383161780680069e+18,2021-04-16 20:54:01+00:00,['1383161780680069120'],Just posted a video https://t.co/7MuUh5UIkh,,posted video,video 
1.3829397064222843e+18,2021-04-16 06:11:34+00:00,['1382939706422284293'],Just posted a photo https://t.co/DAz8RMW4hL,,posted photo,photo 
1.3825863021687726e+18,2021-04-15 06:47:16+00:00,['1382586302168772609'],Just posted a photo https://t.co/KehUBMLhzH,,posted photo,photo 
1.3822718748018893e+18,2021-04-14 09:57:50+00:00,['1382271874801889287'],Just posted a photo https://t.co/UDaTNuhAm2,,posted photo,photo 
1.3818891060038203e+18,2021-04-13 08:36:51+00:00,['1381889106003820544'],Just posted a photo https://t.co/iJCAgTxew7,,posted photo,photo 
1.3815050198459556e+18,2021-04-12 07:10:38+00:00,['1381505019845955584'],Just posted a photo https://t.co/8HTkNdMGnw,,posted photo,photo 
1.3811182985370132e+18,2021-04-11 05:33:56+00:00,['1381118298537013249'],Just posted a photo https://t.co/G4Nt2Jxncy,,posted photo,photo 
1.3807684305514004e+18,2021-04-10 06:23:41+00:00,['1380768430551400450'],Just posted a photo https://t.co/hlDNAiewPC,,posted photo,photo 
1.3804173890540175e+18,2021-04-09 07:08:47+00:00,['1380417389054017539'],Just posted a photo https://t.co/hmvf4j0I6k,,posted photo,photo 
1.3800762812120474e+18,2021-04-08 08:33:20+00:00,['1380076281212047366'],Just posted a photo https://t.co/4XwuiVgOPh,,posted photo,photo 
1.3796760324295188e+18,2021-04-07 06:02:53+00:00,['1379676032429518849'],Just posted a photo https://t.co/G0uj9VvUT2,,posted photo,photo 
1.379524068215382e+18,2021-04-06 19:59:02+00:00,['1379524068215382017'],Just posted a photo https://t.co/nWQkb5RsYZ,,posted photo,photo 
1.3793166396913828e+18,2021-04-06 06:14:48+00:00,['1379316639691382785'],Just posted a photo https://t.co/3Nrq2meyxX,,posted photo,photo 
1.3789577209345638e+18,2021-04-05 06:28:35+00:00,['1378957720934563840'],Just posted a photo https://t.co/gVLU2bwOzK,,posted photo,photo 
1.378593550657581e+18,2021-04-04 06:21:30+00:00,['1378593550657581056'],Just posted a photo https://t.co/jXxpuKUG4Z,,posted photo,photo 
1.3783947581717545e+18,2021-04-03 17:11:34+00:00,['1378394758171754496'],Just posted a photo https://t.co/0Z4Pw2GxPz,,posted photo,photo 
1.3783205109420728e+18,2021-04-03 12:16:32+00:00,['1378320510942072833'],Just posted a photo https://t.co/B1G9fGf9bm,,posted photo,photo 
1.377920662082306e+18,2021-04-02 09:47:41+00:00,['1377920662082306048'],Just posted a photo https://t.co/laKEOonxl4,,posted photo,photo 
1.3778916256455844e+18,2021-04-02 07:52:18+00:00,['1377891625645584389'],Just posted a photo https://t.co/qOlMmQfK06,,posted photo,photo 
1.3775405583154872e+18,2021-04-01 08:37:17+00:00,['1377540558315487242'],Just posted a photo https://t.co/DnV0ZMaMMw,,posted photo,photo 
1.3775280814982636e+18,2021-04-01 07:47:42+00:00,['1377528081498263555'],Just posted a photo https://t.co/XyYqY3ue1t,,posted photo,photo 
1.3771557008501924e+18,2021-03-31 07:08:00+00:00,['1377155700850192390'],Just posted a photo https://t.co/4PfOwiFIWd,,posted photo,photo 
1.3770180640012493e+18,2021-03-30 22:01:04+00:00,['1377018064001249293'],Just posted a video https://t.co/zovGzAgpw8,,posted video,video 
1.3767758173138452e+18,2021-03-30 05:58:28+00:00,['1376775817313845250'],Just posted a photo https://t.co/fvjzOm6f0n,,posted photo,photo 
1.376659779762946e+18,2021-03-29 22:17:23+00:00,['1376659779762946051'],Just posted a photo https://t.co/CRnfFRue10,,posted photo,photo 
1.376655140808102e+18,2021-03-29 21:58:57+00:00,['1376655140808101890'],Just posted a photo https://t.co/FQA8Abp28v,,posted photo,photo 
1.3764456955577303e+18,2021-03-29 08:06:41+00:00,['1376445695557730305'],Just posted a photo https://t.co/0gNYFN3V5s,,posted photo,photo 
1.3760981499750277e+18,2021-03-28 09:05:40+00:00,['1376098149975027713'],Just posted a photo https://t.co/fkJbBKWrL6,,posted photo,photo 
1.3757164907211735e+18,2021-03-27 07:49:05+00:00,['1375716490721173507'],Just posted a photo https://t.co/UN79Jzgn3L,,posted photo,photo 
1.3755752912597238e+18,2021-03-26 22:28:01+00:00,['1375575291259723780'],Just posted a photo https://t.co/blntYnnphQ,,posted photo,photo 
1.3755218545683292e+18,2021-03-26 18:55:40+00:00,['1375521854568329219'],Just posted a photo https://t.co/0bdat7CqEL,,posted photo,photo 
1.375366330682065e+18,2021-03-26 08:37:40+00:00,['1375366330682064901'],Just posted a photo https://t.co/4jgi79MPUU,,posted photo,photo 
1.3750097666789294e+18,2021-03-25 09:00:49+00:00,['1375009766678929408'],Just posted a photo https://t.co/NkG0dYMjTM,,posted photo,photo 
1.3746111061073633e+18,2021-03-24 06:36:41+00:00,['1374611106107363328'],Just posted a photo https://t.co/yRvspZFRe7,,posted photo,photo 
1.374296534926422e+18,2021-03-23 09:46:41+00:00,['1374296534926422019'],Just posted a photo https://t.co/vbS8aFHfv9,,posted photo,photo 
1.3740730527246623e+18,2021-03-22 18:58:39+00:00,['1374073052724662274'],Just posted a photo https://t.co/zlpFtg4Tbg,,posted photo,photo 
1.3739295900543468e+18,2021-03-22 09:28:35+00:00,['1373929590054346754'],Just posted a photo https://t.co/KGpcF9qD5C,,posted photo,photo 
1.3735504127840911e+18,2021-03-21 08:21:52+00:00,['1373550412784091139'],@SixNationsRugby Backing Scotland all the way now !!! As I was gutted last night that Wales lost but it was a great tense game.,,backing scotland way gutted last night wale lost great tense game,scotland way night wale game 
1.3735343221882388e+18,2021-03-21 07:17:56+00:00,['1373534322188238849'],Just posted a photo https://t.co/4013k3Om4a,,posted photo,photo 
1.373195603820286e+18,2021-03-20 08:51:59+00:00,['1373195603820285954'],Just posted a photo https://t.co/UiYQ6Qmtnb,,posted photo,photo 
1.37259780308881e+18,2021-03-18 17:16:32+00:00,['1372597803088809987'],@SixNationsRugby Dan Biggar should be no.10  ALL DAY LONG !!!!!,,dan biggar day long,biggar day 
1.3725966154171146e+18,2021-03-18 17:11:49+00:00,['1372596615417114624'],@jogdenUK Can't wait to hear it !!!!,,can't wait hear,
1.3724897716925317e+18,2021-03-18 10:07:15+00:00,['1372489771692531713'],Just posted a photo https://t.co/ygj6q99WG0,,posted photo,photo 
1.3721116883889316e+18,2021-03-17 09:04:53+00:00,['1372111688388931584'],Just posted a photo https://t.co/j7Jw10oFhn,,posted photo,photo 
1.3717483571405332e+18,2021-03-16 09:01:08+00:00,['1371748357140533250'],Just posted a photo https://t.co/wmGDw8rtD9,,posted photo,photo 
1.3713694724481393e+18,2021-03-15 07:55:35+00:00,['1371369472448139266'],Just posted a photo https://t.co/BmaEEC0RFc,,posted photo,photo 
1.3711170594935276e+18,2021-03-14 15:12:35+00:00,['1371117059493527556'],Just posted a photo https://t.co/I05AxVp6ql,,posted photo,photo 
1.3710275621687173e+18,2021-03-14 09:16:57+00:00,['1371027562168717312'],Just posted a photo https://t.co/0Pd1wT87H3,,posted photo,photo 
1.371016622127874e+18,2021-03-14 08:33:29+00:00,['1371016622127874048'],Just posted a photo https://t.co/RzIp0M2mBb,,posted photo,photo 
1.3710093624378122e+18,2021-03-14 08:04:38+00:00,['1371009362437812227'],Just posted a photo https://t.co/cESqP4FmCK,,posted photo,photo 
1.3707222703693537e+18,2021-03-13 13:03:50+00:00,['1370722270369353733'],Just posted a photo https://t.co/6R79Wi2fEt,,posted photo,photo 
1.370630090497917e+18,2021-03-13 06:57:33+00:00,['1370630090497916929'],Just posted a photo https://t.co/iVgANiy0N0,,posted photo,photo 
1.370280225226027e+18,2021-03-12 07:47:18+00:00,['1370280225226027009'],Just posted a photo https://t.co/u5gz7CWbtp,,posted photo,photo 
1.3701268090570916e+18,2021-03-11 21:37:41+00:00,['1370126809057091588'],Just posted a photo https://t.co/LrpfPuwjSF,,posted photo,photo 
1.3699662644588298e+18,2021-03-11 10:59:44+00:00,['1369966264458829826'],Just posted a photo https://t.co/OrIwdhHhNI,,posted photo,photo 
1.369570390746538e+18,2021-03-10 08:46:41+00:00,['1369570390746537985'],Just posted a photo https://t.co/3LTKkq3MN1,,posted photo,photo 
1.369198116336005e+18,2021-03-09 08:07:24+00:00,['1369198116336005125'],Just posted a photo https://t.co/VRZFk0ZuML,,posted photo,photo 
1.3690502742712934e+18,2021-03-08 22:19:55+00:00,['1369050274271293448'],Just posted a photo https://t.co/zDC4u8Imlc,,posted photo,photo 
1.3689339005721108e+18,2021-03-08 14:37:30+00:00,['1368933900572110850'],Just posted a photo https://t.co/gS9hFo9FiA,,posted photo,photo 
1.36886520899994e+18,2021-03-08 10:04:32+00:00,['1368865208999940096'],Just posted a photo https://t.co/URUThWM6sX,,posted photo,photo 
1.3685451149229711e+18,2021-03-07 12:52:36+00:00,['1368545114922971146'],Just posted a photo https://t.co/Of07vrb5BU,,posted photo,photo 
1.3685097734784369e+18,2021-03-07 10:32:10+00:00,['1368509773478436867'],Just posted a photo https://t.co/4Qt2iNXeI5,,posted photo,photo 
1.368095299835601e+18,2021-03-06 07:05:12+00:00,['1368095299835600898'],Just posted a photo https://t.co/6yRMshCZYc,,posted photo,photo 
1.367757057538003e+18,2021-03-05 08:41:08+00:00,['1367757057538002946'],Just posted a photo https://t.co/pZWssR7URZ,,posted photo,photo 
1.3674164391587676e+18,2021-03-04 10:07:39+00:00,['1367416439158767618'],Just posted a photo https://t.co/ANgrg6ZspU,,posted photo,photo 
1.3670050663187743e+18,2021-03-03 06:53:00+00:00,['1367005066318774277'],Just posted a photo https://t.co/gPUxRJ0mQe,,posted photo,photo 
1.366676498690814e+18,2021-03-02 09:07:23+00:00,['1366676498690813954'],Just posted a photo https://t.co/rK6mnWwlcc,,posted photo,photo 
1.3662685035237908e+18,2021-03-01 06:06:09+00:00,['1366268503523790848'],Just posted a photo https://t.co/1FIKcA2iMo,,posted photo,photo 
1.3659237009654702e+18,2021-02-28 07:16:02+00:00,['1365923700965470211'],Just posted a photo https://t.co/uRACLHivJj,,posted photo,photo 
1.3658358142786929e+18,2021-02-28 01:26:48+00:00,['1365835814278692864'],@TheKyleRees @WelshRugbyUnion @b_thomas2 @BreconBrewing This is the best thing I've seen during lockdown!!!!,,best thing i've seen lockdown,thing i lockdown 
1.3658354179002204e+18,2021-02-28 01:25:14+00:00,['1365835417900220418'],@FromAiden That's good then https://t.co/fKfkd3uD9z,,that's good,
1.3658215771919483e+18,2021-02-28 00:30:14+00:00,['1365821577191948289'],The first women on singalong live got it right there was a delay need a VAR on that . She sang the right words but there was a delay.  #antanddec #singalonglive #SaturdayNightTakeaway,,first woman singalong live got right delay need var sang right word delay,woman delay word delay 
1.3657529411063726e+18,2021-02-27 19:57:30+00:00,['1365752941106372621'],Just posted a photo https://t.co/aHgmP01PjS,,posted photo,photo 
1.3657505310801592e+18,2021-02-27 19:47:55+00:00,['1365750531080159232'],Just posted a photo https://t.co/UDvtYAnVff,,posted photo,photo 
1.3655846400614318e+18,2021-02-27 08:48:44+00:00,['1365584640061431811'],Just posted a photo https://t.co/EJr5VBvn0D,,posted photo,photo 
1.3654276913574093e+18,2021-02-26 22:25:04+00:00,['1365427691357409281'],Just posted a photo https://t.co/bIbhlOEuQc,,posted photo,photo 
1.365242405600047e+18,2021-02-26 10:08:49+00:00,['1365242405600047106'],Just posted a photo https://t.co/ablNfY7ah6,,posted photo,photo 
1.3652176253206118e+18,2021-02-26 08:30:21+00:00,['1365217625320611840'],Just posted a photo https://t.co/Bo0TjH5FvZ,,posted photo,photo 
1.364934373313831e+18,2021-02-25 13:44:48+00:00,['1364934373313830913'],Just posted a photo https://t.co/WJxPZlrCD4,,posted photo,photo 
1.3649314307201106e+18,2021-02-25 13:33:06+00:00,['1364931430720110592'],Just posted a photo https://t.co/9xJVzGqToT,,posted photo,photo 
1.3648908120693473e+18,2021-02-25 10:51:42+00:00,['1364890812069347328'],Just posted a photo https://t.co/ivTW1b8w5U,,posted photo,photo 
1.364875850232058e+18,2021-02-25 09:52:15+00:00,['1364875850232057866'],Just posted a photo https://t.co/ptrv48XC0m,,posted photo,photo 
1.3646571729241457e+18,2021-02-24 19:23:18+00:00,['1364657172924145667'],Just posted a photo https://t.co/5CKzSz564a,,posted photo,photo 
1.3644887139259845e+18,2021-02-24 08:13:55+00:00,['1364488713925984258'],Just posted a photo https://t.co/bOuqjhtEJ9,,posted photo,photo 
1.3643178570986004e+18,2021-02-23 20:54:59+00:00,['1364317857098600448'],Just posted a photo https://t.co/19pb4M5KwL,,posted photo,photo 
1.3641133092014285e+18,2021-02-23 07:22:11+00:00,['1364113309201428482'],Just posted a photo https://t.co/bZlteAegU0,,posted photo,photo 
1.3640124707010724e+18,2021-02-23 00:41:29+00:00,['1364012470701072386'],Just posted a photo https://t.co/gw58gioO60,,posted photo,photo 
1.3638086713696748e+18,2021-02-22 11:11:40+00:00,['1363808671369674757'],Just posted a photo https://t.co/wrH6VlV23p,,posted photo,photo 
1.3635882610341642e+18,2021-02-21 20:35:50+00:00,['1363588261034164224'],Just posted a photo https://t.co/O1gVHXGDhB,,posted photo,photo 
1.363404147786199e+18,2021-02-21 08:24:14+00:00,['1363404147786199046'],Just posted a photo https://t.co/RMbPcjD9XB,,posted photo,photo 
1.3632305348941988e+18,2021-02-20 20:54:21+00:00,['1363230534894198792'],Just posted a photo https://t.co/isBx7JcmXA,,posted photo,photo 
