,Topic,Count,Name,details
1599,1598,24,1598_night night_something night_night kim newman_something night kim,"[('night night', 0.08530203017053208), ('something night', 0.05984010527934779), ('night kim newman', 0.053359621662818664), ('something night kim', 0.053359621662818664), ('night kim', 0.053359621662818664), ('kim newman', 0.053359621662818664), ('newman', 0.0497188350387961), ('night night night', 0.04678374261615248), ('night', 0.04278210480612847), ('night night alltoo', 0.0297960612621791)]"
1600,1599,24,1599_violence_violence violence_year horrific act_violence violence enforcement,"[('violence', 0.09973783171448906), ('violence violence', 0.04912387543231623), ('year horrific act', 0.02161675032746327), ('violence violence enforcement', 0.02161675032746327), ('violence point', 0.02161675032746327), ('permission action', 0.02161675032746327), ('portland yeah violence', 0.02161675032746327), ('someone amount', 0.02161675032746327), ('violence study perception', 0.02161675032746327), ('punch throat', 0.02161675032746327)]"
1601,1600,23,1600_fab pic_pic fab_fab_photo fab,"[('fab pic', 0.14955061981650575), ('pic fab', 0.13418690274762837), ('fab', 0.11369741333265646), ('photo fab', 0.10570595196762281), ('fab view', 0.08361804074706618), ('fab photo', 0.08361804074706618), ('fab photo fab', 0.08361804074706618), ('fab pic fab', 0.0792794639757171), ('view fab', 0.05982745459164518), ('photo fab pic', 0.05982745459164518)]"
1602,1601,23,1601_salt_salt mine_salty_sodium,"[('salt', 0.15263326198614766), ('salt mine', 0.08699019607806), ('salty', 0.060057398003541373), ('sodium', 0.04871693932181798), ('workin salt mine', 0.041131375031756054), ('salt mine today', 0.041131375031756054), ('workin salt', 0.041131375031756054), ('workin', 0.036336420988870334), ('mine today', 0.02937601460681363), ('crown', 0.0287809486364545)]"
1603,1602,23,1602_wet_wet wet_puddle_waterproof wet,"[('wet', 0.25497890880337676), ('wet wet', 0.16610935309197866), ('puddle', 0.11930084033562513), ('waterproof wet', 0.09401457150115669), ('spill', 0.08305467654598933), ('waterproof', 0.07953389355708342), ('damp', 0.06714517624414544), ('thank girl splash', 0.05249782222383936), ('wet water wet', 0.05249782222383936), ('waterproof wet water', 0.05249782222383936)]"
1604,1603,23,1603_dave_dave dave_dave topless_topless dave dave,"[('dave', 0.5551624276545937), ('dave dave', 0.2661608392216397), ('dave topless', 0.0537782569122257), ('topless dave dave', 0.0537782569122257), ('work dave dave', 0.0537782569122257), ('work dave', 0.0537782569122257), ('jeff dave hamster', 0.0537782569122257), ('response insult keep', 0.0537782569122257), ('shane dave performance', 0.0537782569122257), ('shane dave', 0.0537782569122257)]"
1605,1604,23,1604_love photo_photo love_photo love photo_love photo love,"[('love photo', 0.2217673106280455), ('photo love', 0.14172200529983414), ('photo love photo', 0.10034164889647941), ('love photo love', 0.10034164889647941), ('pic love', 0.0911024598926592), ('love pic love', 0.07179294550997421), ('love picture', 0.06342357118057368), ('hahaha love', 0.06342357118057368), ('love pic', 0.05854116584892218), ('photo', 0.045289652835476556)]"
1606,1605,23,1605_help anyone help_help anyone_anyone help anyone_anyone help,"[('help anyone help', 0.4887242965289077), ('help anyone', 0.48302619439965166), ('anyone help anyone', 0.44777329108659764), ('anyone help', 0.4351026108081617), ('anybody help', 0.11997371063709494), ('help anybody help', 0.11997371063709494), ('help anybody', 0.11374879613907235), ('anyone help anybody', 0.08583939137062134), ('anybody help anyone', 0.08583939137062134), ('anyone', 0.06818949775684177)]"
1607,1606,23,1606_disappointment_expectation_disappointment disappointment_disappointment expectation,"[('disappointment', 0.26901522504300374), ('expectation', 0.1181534954462716), ('disappointment disappointment', 0.11073956872798578), ('disappointment expectation', 0.06267638100077112), ('feel disappointment frustration', 0.03499854814922625), ('get expectation life', 0.03499854814922625), ('expectation life kind', 0.03499854814922625), ('expectation mass', 0.03499854814922625), ('expectation mass feel', 0.03499854814922625), ('expectation sense', 0.03499854814922625)]"
1608,1607,23,1607_family care death_sense loss_body death_care death,"[('family care death', 0.053862206650311786), ('sense loss', 0.04850041959149879), ('body death', 0.04850041959149879), ('care death', 0.046521697566556046), ('body death communicate', 0.0429301882892096), ('death communicate family', 0.0429301882892096), ('death communicate', 0.0429301882892096), ('communicate family', 0.0429301882892096), ('death time', 0.03943575182431557), ('prepare body death', 0.0371158169933056)]"
1609,1608,23,1608_principle_theory_understand simple_understand simple concept,"[('principle', 0.11913011558411205), ('theory', 0.11725550753857925), ('understand simple', 0.08401302134145917), ('understand simple concept', 0.08401302134145917), ('simple concept', 0.08401302134145917), ('principle principle', 0.08401302134145917), ('concept', 0.08195338467232051), ('concept theory', 0.07421907265811813), ('random concept theory', 0.0469129475191756), ('shop understand', 0.0469129475191756)]"
1610,1609,23,1609_underpin compassionate highquality_quality record_underpin compassionate_underpin,"[('underpin compassionate highquality', 0.11901297477289974), ('quality record', 0.11901297477289974), ('underpin compassionate', 0.11901297477289974), ('underpin', 0.11901297477289974), ('compassionate highquality', 0.11901297477289974), ('part outcome', 0.11901297477289974), ('compassionate highquality care', 0.11901297477289974), ('quality record underpin', 0.11901297477289974), ('record underpin', 0.11901297477289974), ('record underpin compassionate', 0.11901297477289974)]"
1611,1610,23,1610_cdc morbidity mortality_mortality report_morbidity mortality report_cdc morbidity,"[('cdc morbidity mortality', 0.02742091668783737), ('mortality report', 0.02742091668783737), ('morbidity mortality report', 0.02742091668783737), ('cdc morbidity', 0.02742091668783737), ('variant strain', 0.025549956894936887), ('covid admission', 0.02422428065924689), ('morbidity mortality', 0.022359473067296666), ('cdc', 0.01934210529955909), ('morbidity', 0.018485853924909125), ('covid', 0.016025330200498983)]"
1612,1611,23,1611_self self_self_self self self_selfawareness,"[('self self', 0.17768210262752682), ('self', 0.14263467204332902), ('self self self', 0.11742107849588015), ('selfawareness', 0.07421907265811813), ('selfdeception scientist ramachandran', 0.0469129475191756), ('selfawareness lack selfawareness', 0.0469129475191756), ('selfawareness self', 0.0469129475191756), ('selfawareness self self', 0.0469129475191756), ('selfdeception', 0.0469129475191756), ('selfdeception scientist', 0.0469129475191756)]"
1613,1612,23,1612_cardiology_cardiology ridgecrest_caoutpatient cardiology_caoutpatient cardiology ridgecrest,"[('cardiology', 0.2858252459875218), ('cardiology ridgecrest', 0.26763473381344943), ('caoutpatient cardiology', 0.26763473381344943), ('caoutpatient cardiology ridgecrest', 0.26763473381344943), ('caoutpatient', 0.26763473381344943), ('ridgecrest caoutpatient cardiology', 0.2565335896734814), ('ridgecrest caoutpatient', 0.2565335896734814), ('cardiology ridgecrest caoutpatient', 0.2565335896734814), ('ridgecrest', 0.19245549280014285), ('surgery care cardiology', 0.02624891111191968)]"
1614,1613,23,1613_camp_tent_camp david_camp camp,"[('camp', 0.12712233211239649), ('tent', 0.0768806658285347), ('camp david', 0.06342576321640829), ('camp camp', 0.04998243041833647), ('campervan', 0.04998243041833647), ('cabin', 0.04075650786950278), ('trailer', 0.029257697376858214), ('think make room', 0.027910234600015866), ('tent today sale', 0.027910234600015866), ('housing shelter person', 0.027910234600015866)]"
1615,1614,23,1614_artist_artist artist_artist song_glimpse beauty,"[('artist', 0.2822405402708281), ('artist artist', 0.19486775728727193), ('artist song', 0.06569988915840913), ('glimpse beauty', 0.03937336666787952), ('hey price', 0.03937336666787952), ('value artist residence', 0.03937336666787952), ('artwork hey', 0.03937336666787952), ('hell artist', 0.03937336666787952), ('gon boycott artist', 0.03937336666787952), ('gon boycott', 0.03937336666787952)]"
1616,1615,23,1615_cheese_cheese cheese_cheese cheese cheese_cheese house,"[('cheese', 0.37733028587289064), ('cheese cheese', 0.16374625144105412), ('cheese cheese cheese', 0.10821158214326211), ('cheese house', 0.07742376476565846), ('cheddar', 0.06839796892022652), ('lacroix', 0.04323350065492654), ('mozzarella dipper cant', 0.04323350065492654), ('mozzarella dipper', 0.04323350065492654), ('melt cheddar top', 0.04323350065492654), ('melt cheddar', 0.04323350065492654)]"
1617,1616,23,1616_hannah_hannah hannah_student hannah_hannah occasion luck,"[('hannah', 0.25799234030161694), ('hannah hannah', 0.04591409305870443), ('student hannah', 0.04278132317291758), ('hannah occasion luck', 0.025638471318619228), ('hannah everyone level', 0.025638471318619228), ('hannah brilliant', 0.025638471318619228), ('hannah everyone', 0.025638471318619228), ('hannah brenda', 0.025638471318619228), ('hannah board hannah', 0.025638471318619228), ('hannah board', 0.025638471318619228)]"
1618,1617,23,1617_nursing shift_nurse shift_shift_shift work,"[('nursing shift', 0.038334509363962585), ('nurse shift', 0.024173530245319454), ('shift', 0.022294417441290144), ('shift work', 0.0222102873847843), ('duty nursing shift', 0.021003255335364793), ('work find hospital', 0.021003255335364793), ('shift work find', 0.021003255335364793), ('nursing shift work', 0.021003255335364793), ('hospital tidy', 0.021003255335364793), ('tidy shift', 0.021003255335364793)]"
1619,1618,23,1618_oil_grease_oil oil_boiler,"[('oil', 0.14654516734015313), ('grease', 0.08812804382044089), ('oil oil', 0.057487403013607996), ('boiler', 0.047339830063750594), ('engine oil', 0.041131375031756054), ('oil boiler', 0.041131375031756054), ('engine', 0.02640786952521132), ('wouldnt block oil', 0.02296779722292972), ('oil boiler halogen', 0.02296779722292972), ('oil boiler gas', 0.02296779722292972)]"
1620,1619,23,1619_nobody_livid_liv nobody_live,"[('nobody', 0.19398428838593865), ('livid', 0.15579503814632514), ('liv nobody', 0.12737458074350264), ('live', 0.12702730003117846), ('cmon', 0.1175530180733079), ('liv', 0.10386335876421678), ('survive', 0.08586977307054564), ('pah cyprus', 0.07112608172262108), ('livid cmon livi', 0.07112608172262108), ('nobody livid babe', 0.07112608172262108)]"
1621,1620,23,1620_look today_look today look_tomorrow look_today look,"[('look today', 0.14171669401059897), ('look today look', 0.11627654716438508), ('tomorrow look', 0.10563147810084528), ('today look', 0.10261468916666888), ('tonight look', 0.10099163746933461), ('look tomorrow', 0.0738027965111956), ('look tonight look', 0.06581020005080969), ('look tomorrow look', 0.06581020005080969), ('tomorrow look fab', 0.06581020005080969), ('today look today', 0.06581020005080969)]"
1622,1621,23,1621_mirror_smoke mirror_mirror mirror_look mirror,"[('mirror', 0.21619909712150814), ('smoke mirror', 0.07341590174500008), ('mirror mirror', 0.06064605153083921), ('look mirror', 0.0574993914549157), ('smoke', 0.04630357454522947), ('treatment facial mirror', 0.043391340692841555), ('mirror book treatment', 0.043391340692841555), ('book treatment', 0.043391340692841555), ('book treatment facial', 0.043391340692841555), ('treatment facial', 0.043391340692841555)]"
1623,1622,23,1622_excitement_exciting_enjoyment_excitement building,"[('excitement', 0.2197918972600526), ('exciting', 0.12074115456340201), ('enjoyment', 0.12074115456340201), ('excitement building', 0.09871530007621453), ('suspense', 0.0872074103732888), ('intense excitement terrible', 0.05512271333503133), ('terrible day', 0.05512271333503133), ('today excitement', 0.05512271333503133), ('terrible day excitement', 0.05512271333503133), ('scncn', 0.05512271333503133)]"
1624,1623,23,1623_advocacy_advocacy advocate_mississauga_advocate,"[('advocacy', 0.07553239594587285), ('advocacy advocate', 0.03374882053887677), ('mississauga', 0.03144610079376848), ('advocate', 0.029019592780471396), ('abanulor', 0.018845372080352595), ('mpp member', 0.018845372080352595), ('management team advocate', 0.018845372080352595), ('member escape', 0.018845372080352595), ('member escape interview', 0.018845372080352595), ('mississauga centre inspiration', 0.018845372080352595)]"
1625,1624,23,1624_pitch_baseball_pitch pitch_oklahoma baseball game,"[('pitch', 0.18465776981895504), ('baseball', 0.11247730838817949), ('pitch pitch', 0.05561425356406453), ('oklahoma baseball game', 0.03105504976621484), ('pitch glad today', 0.03105504976621484), ('look pitch', 0.03105504976621484), ('look baseball boring', 0.03105504976621484), ('pitch dark', 0.03105504976621484), ('look pitch pitch', 0.03105504976621484), ('molina part boy', 0.03105504976621484)]"
1626,1625,23,1625_opposition_opposition party_opposition opposition_leader opposition,"[('opposition', 0.25263875653374296), ('opposition party', 0.08151301573900556), ('opposition opposition', 0.06623347623287758), ('leader opposition', 0.05920033132777881), ('opposition consensus', 0.04998243041833647), ('opposition leader', 0.04415565082191838), ('consensus', 0.0316192934463147), ('opposition nothing opposition', 0.027910234600015866), ('opposition nothing', 0.027910234600015866), ('opposition state', 0.027910234600015866)]"
