,Topic,Count,Name,details
1230,1229,26,1229_steve_cree_steven_arnott,"[('steve', 0.3859184309824473), ('cree', 0.12432721752596011), ('steven', 0.09549081305296342), ('arnott', 0.0828848116839734), ('mama', 0.0720813098281854), ('theaker', 0.05154258661978422), ('diddy', 0.04648937556004826), ('downplay', 0.0414424058419867), ('jeep', 0.039819862155895634), ('hoot', 0.038495283900508485)]"
1231,1230,26,1230_perk_nnpbc_discounted_homepage,"[('perk', 0.14358204111395884), ('nnpbc', 0.11968305858926431), ('discounted', 0.09831870522307548), ('homepage', 0.09677378986195674), ('poll', 0.08528061195587965), ('product', 0.06242823019798979), ('exclusive', 0.056145921437793955), ('dyk', 0.05598497202951694), ('discount', 0.039895417691232), ('variety', 0.039255335340186666)]"
1232,1231,26,1231_everybody_morning_peekaboo_subscribe,"[('everybody', 0.5524874053714528), ('morning', 0.08385430691888796), ('peekaboo', 0.07156229721041137), ('subscribe', 0.06511680444917387), ('good', 0.04479901163058359), ('slap', 0.03698554099798277), ('freddie', 0.03698554099798277), ('sharon', 0.029378591365631538), ('channel', 0.025373411154791612), ('youtube', 0.022872347404735312)]"
1233,1232,26,1232_philippine_filipino_citizenship_ofwabsentee,"[('philippine', 0.22466988892066583), ('filipino', 0.07194412799600322), ('citizenship', 0.04844173370569306), ('ofwabsentee', 0.044852425716384585), ('independence', 0.025723596690319938), ('pogo', 0.02486385340461422), ('regained', 0.02486385340461422), ('registerupdate', 0.02486385340461422), ('homeland', 0.02486385340461422), ('bayanihan', 0.02486385340461422)]"
1234,1233,26,1233_pressure_usespecially_rcnbut_worserrrr,"[('pressure', 0.16216748737639253), ('usespecially', 0.032096974395047446), ('rcnbut', 0.032096974395047446), ('worserrrr', 0.032096974395047446), ('noones', 0.032096974395047446), ('kindthinking', 0.032096974395047446), ('buzzin', 0.028950202053302777), ('quantified', 0.028950202053302777), ('toeing', 0.028950202053302777), ('wowwwww', 0.027111072157818463)]"
1235,1234,26,1234_isnt_arent_sarcastic_uh,"[('isnt', 0.34285974008986436), ('arent', 0.13830840854896423), ('sarcastic', 0.08483499707819656), ('uh', 0.06909975112496586), ('though', 0.04572411671803036), ('except', 0.04295353100607371), ('stupid', 0.03893292510175631), ('unless', 0.0358351893845611), ('indeed', 0.02747110670684922), ('question', 0.025024764822960326)]"
1236,1235,26,1235_watching_watchinglistening_torturing_hobbit,"[('watching', 0.3335498753566574), ('watchinglistening', 0.10794990596146799), ('torturing', 0.10109213346983156), ('hobbit', 0.0893873541418587), ('dapper', 0.08678909866240077), ('indoor', 0.06138708140268214), ('loop', 0.060387841193412756), ('plot', 0.05691904411549429), ('def', 0.0528271539477457), ('spin', 0.046326178723304405)]"
1237,1236,26,1236_kenny_kindness_filled_wishing,"[('kenny', 0.1788959474276479), ('kindness', 0.1698937132141641), ('filled', 0.1694959630055669), ('wishing', 0.05763813693831157), ('friend', 0.03203827639049373), ('morning', 0.026450761292476734), ('sparkle', 0.02341189747262198), ('whizz', 0.018618843397125263), ('sprinkle', 0.018618843397125263), ('wednesday', 0.016429846111449174)]"
1238,1237,26,1237_hca_apprentice_completed_assistant,"[('hca', 0.2077511614818674), ('apprentice', 0.17121480053583912), ('completed', 0.08828335995312434), ('assistant', 0.08613901071834042), ('academy', 0.08050207253758263), ('wishing', 0.054813288292519594), ('trust', 0.036534516040777586), ('luck', 0.035882550689582834), ('widerworkforcenhsuk', 0.03337882211626369), ('across', 0.03129072977222889)]"
1239,1238,26,1238_niv_yesglad_renamed_worked,"[('niv', 0.06661636195198527), ('yesglad', 0.06661636195198527), ('renamed', 0.04830713982152495), ('worked', 0.04222833797529749), ('adherence', 0.04001650805575309), ('qi', 0.03850722433976642), ('completion', 0.036819000625875814), ('thatll', 0.03283796417406536), ('discipline', 0.030659241178483027), ('creation', 0.029572391836959627)]"
1240,1239,26,1239_luck_uttoxeter_xxx_lara,"[('luck', 0.21041231785808986), ('uttoxeter', 0.0773612765344889), ('xxx', 0.07333931208159936), ('lara', 0.0727972615145406), ('classmate', 0.05278924557816129), ('premise', 0.045002263055231966), ('surprisingly', 0.04314883614517754), ('xx', 0.04194405867704118), ('xxxxx', 0.04111486537372528), ('likewise', 0.037029909455762004)]"
1241,1240,26,1240_stroke_continence_ischemic_undetermined,"[('stroke', 0.2386838412369501), ('continence', 0.05959881034746933), ('ischemic', 0.04521696327842805), ('undetermined', 0.042602304024927165), ('embolic', 0.042602304024927165), ('primer', 0.03797732174148614), ('acute', 0.029209404948502524), ('communitybased', 0.02877276317028482), ('pneumonia', 0.02464685005152813), ('af', 0.02364367073101457)]"
1242,1241,26,1241_affichez_gagner_courir_mettez,"[('affichez', 0.13992161442750095), ('gagner', 0.1019911101952687), ('courir', 0.1019911101952687), ('mettez', 0.1019911101952687), ('vit', 0.09536835934615048), ('maintenant', 0.08903007892014243), ('jusqu', 0.08849418181357396), ('jour', 0.0846223785691179), ('emploisensoinsinfirmierscanada', 0.08004948195056419), ('trouvez', 0.08004948195056419)]"
1243,1242,26,1242_murder_dervla_mctiernan_killer,"[('murder', 0.33667087695437686), ('dervla', 0.12600920862084639), ('mctiernan', 0.08970485143276917), ('killer', 0.05900576292080865), ('serial', 0.05681435411034152), ('winterbottom', 0.04972770680922844), ('tiernan', 0.04972770680922844), ('belshaw', 0.04972770680922844), ('kirkham', 0.04972770680922844), ('mystery', 0.0490256929922666)]"
1244,1243,26,1243_amen_preach_ooo_si,"[('amen', 1.9569792406796416), ('preach', 0.09861330709983601), ('ooo', 0.07836683836794302), ('si', 0.04571118424016578), ('dear', 0.035214759166881604), ('least', 0.027976273908634594), ('wrong', 0.025500151483382322), ('something', 0.013768733968244531), ('dont', 0.006169812499085485), ('thanks', 0.005998689149086328)]"
1245,1244,26,1244_wale_gravel_waleyy_backend,"[('wale', 0.38614894869998), ('gravel', 0.05649067493528351), ('waleyy', 0.05649067493528351), ('backend', 0.05649067493528351), ('dow', 0.04364256892286161), ('chilblain', 0.040964454568653164), ('scenic', 0.040964454568653164), ('midge', 0.037375830845281614), ('slam', 0.03605299205399996), ('mam', 0.03605299205399996)]"
1246,1245,26,1245_lmao_lmaoooo_linkdin_joker,"[('lmao', 1.7466149380709342), ('lmaoooo', 0.16120096958702873), ('linkdin', 0.15344890811762643), ('joker', 0.13839342759680123), ('interpreted', 0.12394101236411559), ('tot', 0.12180064883108097), ('pressed', 0.11982066407897601), ('goat', 0.1023662427465126), ('tone', 0.08839352289362155), ('differently', 0.07616202130878305)]"
1247,1246,26,1246_gavincarvilleorguk_ballot_consultative_unacceptable,"[('gavincarvilleorguk', 0.156377874798519), ('ballot', 0.10532530930913774), ('consultative', 0.09345533654550682), ('unacceptable', 0.0855593401879549), ('acceptable', 0.07737503949386774), ('january', 0.06527620396882011), ('pay', 0.06188446474932935), ('ni', 0.03815311255857534), ('tell', 0.02272120079304158), ('register', 0.0226498891246585)]"
1248,1247,26,1247_accreditationaiicca_accreditation_accredited_click,"[('accreditationaiicca', 0.2739578819007033), ('accreditation', 0.1548188733929863), ('accredited', 0.14322778519771934), ('click', 0.09752962717924402), ('accredit', 0.09066797526136956), ('simplified', 0.09066797526136956), ('application', 0.08409818819619262), ('info', 0.08383955820105715), ('contact', 0.07045269314526009), ('link', 0.07038832715447625)]"
1249,1248,26,1248_museum_joyce_vinci_leonardo,"[('museum', 0.32135086560210385), ('joyce', 0.1368306404487041), ('vinci', 0.09157434839277706), ('leonardo', 0.08798905024770487), ('arty', 0.07535449767193873), ('lover', 0.05793389060014378), ('archaeologist', 0.05136326170747267), ('exhibition', 0.04890874224462181), ('da', 0.03899411859974754), ('riversway', 0.03674565756519809)]"
1250,1249,25,1249_may_stnp_rusty_weeping,"[('may', 0.1367191392099225), ('stnp', 0.08938397932798023), ('rusty', 0.07186847595382503), ('weeping', 0.06905469766275572), ('commemorating', 0.06313770008827392), ('teeny', 0.06165756231711167), ('faint', 0.05804832224648451), ('consistently', 0.041137716011635454), ('outfit', 0.03703705549567124), ('years', 0.032845294326257504)]"
1251,1250,25,1250_homeschooling_schooling_deadopt_homeschool,"[('homeschooling', 0.13475149529162223), ('schooling', 0.08699399655321075), ('deadopt', 0.03716491772058125), ('homeschool', 0.03716491772058125), ('vark', 0.03716491772058125), ('school', 0.03278038631708829), ('knaresborough', 0.031391767761684536), ('nondenominational', 0.031391767761684536), ('eeek', 0.02988215579132725), ('disillusioned', 0.02988215579132725)]"
1252,1251,25,1251_ga_woc_gainesville_prestige,"[('ga', 0.5190236695786165), ('woc', 0.3956375907074212), ('gainesville', 0.3956375907074212), ('prestige', 0.14382842574734028), ('bruce', 0.1258893282125566), ('jonathan', 0.11559056817313551), ('politician', 0.06836048612748413), ('managing', 0.05662012999247828), ('rn', 0.04231944865037742), ('focus', 0.04042761203556873)]"
1253,1252,25,1252_advert_ad_ee_debacle,"[('advert', 0.23829827561061703), ('ad', 0.06871277069401294), ('ee', 0.055223600988164014), ('debacle', 0.055223600988164014), ('desulth', 0.036970336999531096), ('smule', 0.036970336999531096), ('fucking', 0.034611345136803605), ('popup', 0.031227412956649544), ('eighty', 0.027611800494082007), ('ducking', 0.027611800494082007)]"
1254,1253,25,1253_bank_shift_bawi_cancelling,"[('bank', 0.1346503619146958), ('shift', 0.053151821381916764), ('bawi', 0.0477154869977605), ('cancelling', 0.030902662089898992), ('coffe', 0.028245337467641754), ('cheaky', 0.028245337467641754), ('cannoli', 0.028245337467641754), ('financewhat', 0.028245337467641754), ('ta', 0.024388953001126024), ('deducted', 0.021821284461430807)]"
1255,1254,25,1254_tinder_dating_matched_needy,"[('tinder', 0.22389568792990047), ('dating', 0.0553618566174518), ('matched', 0.04527924309429032), ('needy', 0.03418208717931103), ('guy', 0.03017738220039906), ('apps', 0.028531125696134474), ('jcook', 0.024776611813720838), ('donnington', 0.024776611813720838), ('maaaate', 0.0223475243920232), ('unnerving', 0.0223475243920232)]"
1256,1255,25,1255_bastard_theyre_subtlr_scrambling,"[('bastard', 0.22927540525062978), ('theyre', 0.17250324412024845), ('subtlr', 0.0840635043679814), ('scrambling', 0.07582195775865014), ('viper', 0.07582195775865014), ('almighty', 0.05120866778520929), ('savage', 0.05049702207035509), ('mate', 0.049741674129482424), ('devil', 0.04311711669950293), ('comfy', 0.04241526940965896)]"
1257,1256,25,1256_sheeran_ed_collab_cobain,"[('sheeran', 0.6145415756514004), ('ed', 0.3003265456241266), ('collab', 0.07221876263006384), ('cobain', 0.05349495732507908), ('hitter', 0.05349495732507908), ('winehouse', 0.05349495732507908), ('feelz', 0.05349495732507908), ('unexciting', 0.05349495732507908), ('sheeranhappier', 0.05349495732507908), ('sheerans', 0.05349495732507908)]"
1258,1257,25,1257_hr_overtime_hrd_justbhonest,"[('hr', 0.185829767319951), ('overtime', 0.13747599616882064), ('hrd', 0.046456147150726566), ('justbhonest', 0.046456147150726566), ('nswhealth', 0.046456147150726566), ('stint', 0.03135814693147509), ('actress', 0.030736702997764483), ('negotiation', 0.028718549449720396), ('ioat', 0.027906249038880445), ('sequel', 0.027906249038880445)]"
1259,1258,25,1258_luv_luvly_lurgy_gnight,"[('luv', 0.7243675605516493), ('luvly', 0.31660089043745726), ('lurgy', 0.16785603431869853), ('gnight', 0.14110207561453159), ('luvs', 0.10863591333708368), ('luvit', 0.10863591333708368), ('lussi', 0.10863591333708368), ('lurv', 0.10863591333708368), ('certi', 0.08734784000541813), ('stereotypical', 0.08392801715934926)]"
1260,1259,25,1259_disgusting_gross_misinformation_sake,"[('disgusting', 1.6452093918100557), ('gross', 0.11493169775520491), ('misinformation', 0.10759746009036121), ('sake', 0.08671766367116227), ('goodness', 0.05791435443840812), ('fucking', 0.05331263646072168), ('omg', 0.03978022510339387), ('sad', 0.029327114457867887), ('', 1e-05), ('', 1e-05)]"
1261,1260,25,1260_waste_disposal_discard_dispose,"[('waste', 0.19962684664088906), ('disposal', 0.07638345774152534), ('discard', 0.07397045580146036), ('dispose', 0.06943127892992061), ('generated', 0.05603003167833913), ('oauthc', 0.04847225423983945), ('segregate', 0.038492268476963916), ('vowed', 0.038492268476963916), ('ileife', 0.034715639464960306), ('recycled', 0.03231483615989297)]"
1262,1261,25,1261_darcey_evy_retriever_yodelling,"[('darcey', 0.31194095192160176), ('evy', 0.13476493285724042), ('retriever', 0.05160256496278621), ('yodelling', 0.04861865993684436), ('synchronised', 0.04553004484519132), ('austria', 0.034401709975190806), ('starving', 0.03283609232028687), ('sofa', 0.0291631686019719), ('velo', 0.026951657888971137), ('flamenco', 0.026951657888971137)]"
1263,1262,25,1262_bite_mosquito_bitten_insect,"[('bite', 0.189291370261611), ('mosquito', 0.15045397445719913), ('bitten', 0.11284048084289935), ('insect', 0.05220027807046327), ('itch', 0.034800185380308844), ('repellent', 0.02726383925448046), ('fliesmossies', 0.02726383925448046), ('nicejust', 0.02726383925448046), ('wowsersi', 0.02726383925448046), ('camped', 0.02726383925448046)]"
1264,1263,25,1263_rose_peppas_peony_vintage,"[('rose', 0.41963277744005484), ('peppas', 0.08970485143276917), ('peony', 0.06347357755985909), ('vintage', 0.05681435411034152), ('geovani', 0.04972770680922844), ('pensionerella', 0.04972770680922844), ('patter', 0.04972770680922844), ('lismore', 0.044852425716384585), ('camellia', 0.04200306954028213), ('giovanni', 0.038417754333504944)]"
1265,1264,25,1264_pic_lovely_picture_set,"[('pic', 0.36654217695891295), ('lovely', 0.15180063347529346), ('picture', 0.09588289506381596), ('set', 0.025510397328114907), ('gorgeous', 0.023680143580547604), ('saturday', 0.021823188515141038), ('start', 0.015637612805670883), ('sharing', 0.013381134223329472), ('wonderful', 0.011734361424976233), ('always', 0.006394056643030748)]"
1266,1265,25,1265_fall_falling_intrigued_norah,"[('fall', 0.21068932882534425), ('falling', 0.0641435516149444), ('intrigued', 0.0625336985320452), ('norah', 0.05884445305758699), ('ida', 0.04970363228933385), ('niagara', 0.04394878245308052), ('tng', 0.04267130684234704), ('fell', 0.040427730270418995), ('crushed', 0.03972031944653511), ('mount', 0.03972031944653511)]"
1267,1266,25,1266_hurray_hurrah_huw_hunny,"[('hurray', 0.5230350086887019), ('hurrah', 0.2955163283114751), ('huw', 0.14312195135598363), ('hunny', 0.13075875217217547), ('hunni', 0.11575957978541702), ('hooping', 0.11575957978541702), ('huws', 0.11575957978541702), ('dory', 0.11575957978541702), ('huuuuhmm', 0.11575957978541702), ('hunky', 0.11575957978541702)]"
1268,1267,25,1267_coming_yes_please_say,"[('coming', 0.09679277063991498), ('yes', 0.0573411199514279), ('please', 0.05609879923995525), ('say', 0.040879302791167575), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05)]"
1269,1268,25,1268_highlighting_shout_observing_whatsapped,"[('highlighting', 0.15467207486200232), ('shout', 0.10925301723075885), ('observing', 0.08416011917557197), ('whatsapped', 0.0727972615145406), ('beltane', 0.0727972615145406), ('bigot', 0.05142142584508907), ('pressing', 0.04023519656023543), ('popping', 0.0361586689033389), ('thanking', 0.03588478559227761), ('max', 0.02866673031587361)]"
1270,1269,25,1269_let_scotty_pls_know,"[('let', 0.13187906712302977), ('scotty', 0.0649902495074144), ('pls', 0.05122994821095082), ('know', 0.04589837043655471), ('hahah', 0.03828593787676236), ('tit', 0.036957528599573936), ('shortly', 0.03217245280006224), ('ill', 0.03213330374934586), ('echo', 0.031108358419803597), ('assist', 0.02875504886147931)]"
1271,1270,25,1270_noticed_notice_favour_telly,"[('noticed', 0.48626745001112853), ('notice', 0.11254258805321098), ('favour', 0.11201031557525126), ('telly', 0.09328398896706008), ('favor', 0.0636919091315594), ('sub', 0.054785170611020007), ('appearance', 0.04909345519842608), ('aye', 0.046326684205572184), ('appears', 0.04328891781829162), ('hadnt', 0.0398657084307322)]"
1272,1271,25,1271_ankle_foot_sprain_fracture,"[('ankle', 0.25603511916513405), ('foot', 0.06880357834744608), ('sprain', 0.058733892417436324), ('fracture', 0.04600718983174066), ('arthroplasty', 0.04113404051531078), ('swelling', 0.028865083490222217), ('specialist', 0.026208245043748007), ('urg', 0.024349428851415306), ('arthrodesis', 0.024349428851415306), ('talus', 0.024349428851415306)]"
