Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1397,1397,1.531182564022489e+18,2022-05-30 07:55:45+00:00,['1531182564022489089'],"I knew it was a word and now I know what it means as well. Wordle 345 4/6

🟩⬛⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟨🟨🟨⬛
🟩🟩🟩🟩🟩",knew word know mean well wordle,word 
1400,1400,1.531012058271318e+18,2022-05-29 20:38:14+00:00,['1531012058271318016'],@theage Woke concerns like drink driving &amp; not paying for the damage way after the event? Or the general common decency woke concerns? The elite need to know.,woke concern like drink driving amp paying damage way event general common decency woke concern elite need know,woke concern drink damage way event decency concern need 
1401,1401,1.531010543854973e+18,2022-05-29 20:32:13+00:00,['1531010543854972928'],@Medic_Russell In need of some ice cream?,need ice cream,need ice cream 
1402,1402,1.531010389118718e+18,2022-05-29 20:31:36+00:00,['1531010389118717952'],NSW plastic bag ban: how will it work and what will be gained from it? https://t.co/hlVXIY7Xnj,nsw plastic bag ban work gained,bag ban work 
1403,1403,1.5308093248216924e+18,2022-05-29 07:12:38+00:00,['1530809324821692418'],"@sandyosullivan Thinking of you and the family, Sandy. So sorry for the loss of your darling brother David.",thinking family sandy sorry loss darling brother david,family sandy loss brother david 
1404,1404,1.5306642539084595e+18,2022-05-28 21:36:11+00:00,['1530664253908459520'],@Kieraplease I only got this from #EverythingEverywhereAllAtOnce and even then I still don’t really get it.,got even still dont really get,
1406,1406,1.5306424571297874e+18,2022-05-28 20:09:34+00:00,['1530642457129787392'],@WildcatsClara2 She being the cat’s mother? How rude. I can’t imagine why Jack would want to block replies.,cat mother rude cant imagine jack would want block reply,cat mother rude imagine jack block reply 
1409,1409,1.5305126294330122e+18,2022-05-28 11:33:41+00:00,['1530512629433012224'],@iainl7 * or find *,find,
1410,1410,1.530511821014471e+18,2022-05-28 11:30:28+00:00,['1530511821014470656'],"@iainl7 Looks like you’ll get Paramount Plus in the next few weeks, so hang in there if find a dodgy download.",look like youll get paramount plus next week hang find dodgy download,look youll get paramount week hang download 
1413,1413,1.5305037046167716e+18,2022-05-28 10:58:13+00:00,['1530503704616771584'],@anon_opin Don’t be so fucking stupid.,dont fucking stupid,dont 
1414,1414,1.530501893411455e+18,2022-05-28 10:51:01+00:00,['1530501893411454976'],@iainl7 @AdsoMenk Try to find a nefarious method of watching it. It’s fucking gorgeous.,try find nefarious method watching fucking gorgeous,method 
1415,1415,1.530477072287957e+18,2022-05-28 09:12:23+00:00,['1530477072287956992'],"@callapilla @Asher_Wolf That's not any old dog, that's a 'I can eat and eat and eat and eat and always be able to eat some more' dog.  Congratulations and make sure you've got plenty of treats!",that's old dog that's eat eat eat eat always able eat more' dog congratulation make sure got plenty treat,dog eat eat eat dog congratulation treat 
1416,1416,1.5304761969241334e+18,2022-05-28 09:08:54+00:00,['1530476196924133377'],"@iainl7 @AdsoMenk Just checking, chaps. What's your Strange New Worlds viewing status over there?  Don't want to tweet spoilers.",checking chap what's strange new world viewing status want tweet spoiler,world status tweet spoiler 
1417,1417,1.5304623024658555e+18,2022-05-28 08:13:42+00:00,['1530462302465855488'],"@bluntoyevich @clairegcoleman Sweetie, I don’t know if any of your teachers did their job but the USA is not the only country on the planet. Good luck with everything, hmm?",sweetie dont know teacher job usa country planet good luck everything hmm,dont job country planet luck everything hmm 
1420,1420,1.5304477988725924e+18,2022-05-28 07:16:04+00:00,['1530447798872592385'],@clairegcoleman It’s a poor attempt at a troll. Probably lives with his mummy and spends a lot of time engaged in angry masturbation.,poor attempt troll probably life mummy spends lot time engaged angry masturbation,attempt troll life lot time masturbation 
1421,1421,1.5304470695883735e+18,2022-05-28 07:13:10+00:00,['1530447069588373504'],@SezClom I’m very sorry.,sorry,sorry 
1422,1422,1.5304443773568942e+18,2022-05-28 07:02:28+00:00,['1530444377356894208'],@paulsinha Happy Birthday!,happy birthday,birthday 
1425,1425,1.530407953224069e+18,2022-05-28 04:37:44+00:00,['1530407953224069120'],@robotbum And the church doesn’t pay tax so they can shut up.,church doesnt pay tax shut,church doesnt pay tax shut 
1426,1426,1.5303906424716165e+18,2022-05-28 03:28:57+00:00,['1530390642471616513'],"Life is not black and white, or red or blue.  People should be allowed to have another go, to improve themselves, to be better people and better at what they do.  So let them try. Calm the fuck down.",life black white red blue people allowed another improve better people better let try calm fuck,life blue fuck 
1427,1427,1.5303900106668196e+18,2022-05-28 03:26:26+00:00,['1530390010666819584'],"The state of some people on Twitter today. Give it a rest and wipe your foaming mouths, for crying out loud.  #ABCNews",state people twitter today give rest wipe foaming mouth cry loud,state today rest wipe mouth cry loud 
1430,1430,1.5303634440249797e+18,2022-05-28 01:40:52+00:00,['1530363444024979458'],@thedailybeast She is so stupid.,stupid,
1431,1431,1.5303633599753462e+18,2022-05-28 01:40:32+00:00,['1530363359975346176'],"What a difference a week makes,",difference week make,difference week 
1433,1433,1.5303627395161498e+18,2022-05-28 01:38:04+00:00,['1530362739516149760'],@sandyosullivan @wesleyhospital I don’t have the words. Take care of yourself.,dont word take care,dont word take care 
1436,1436,1.5303216221878067e+18,2022-05-27 22:54:41+00:00,['1530321622187806720'],@fit__feminist No critical thinking skills whatsoever.,critical thinking skill whatsoever,thinking skill 
1437,1437,1.5303211454212628e+18,2022-05-27 22:52:47+00:00,['1530321145421262849'],"Going to look at a handbag I don’t need today, because why the fuck not.",going look handbag dont need today fuck,look handbag dont today 
1438,1438,1.5303119486337802e+18,2022-05-27 22:16:15+00:00,['1530311948633780224'],@fesshole Nope.,nope,nope 
1439,1439,1.5303117465438126e+18,2022-05-27 22:15:26+00:00,['1530311746543812608'],@RErbium Who?,,nan 
1441,1441,1.5301643914252288e+18,2022-05-27 12:29:54+00:00,['1530164391425228802'],@BiddyCross But look at that little face.,look little face,look face 
1442,1442,1.5301639833446277e+18,2022-05-27 12:28:17+00:00,['1530163983344627712'],@fesshole I hope she dumps you and upgrades to a man with less hair and a better brain.,hope dump upgrade man hair better brain,hope dump man hair brain 
1443,1443,1.5300653336039383e+18,2022-05-27 05:56:17+00:00,['1530065333603938305'],@Its_Lucky_Phil @JEChalmers And that picture made me start to cry again. Nice to cry happy tears.,picture made start cry nice cry happy tear,picture cry cry tear 
1447,1447,1.5300559679118582e+18,2022-05-27 05:19:04+00:00,['1530055967911858176'],@JEChalmers @GrogsGamut 5 days. That’s all it took. Thank you so much.,day thats took thank much,day 
1451,1451,1.5300490358010675e+18,2022-05-27 04:51:31+00:00,['1530049035801067520'],"@rgay I hope they can’t sleep. I hope that when they close their eyes they see the bodies of those beautiful children &amp; their teachers, and all they can hear is their parents screams.",hope cant sleep hope close eye see body beautiful child amp teacher hear parent scream,hope hope eye see body child teacher parent scream 
1453,1453,1.5300361749954724e+18,2022-05-27 04:00:25+00:00,['1530036174995472385'],@maureenchuck1 Bon voyage!,bon voyage,bon voyage 
1460,1460,1.529987362880897e+18,2022-05-27 00:46:27+00:00,['1529987362880897024'],@ohmiso About bloody time. Dinosaurs.,bloody time dinosaur,time dinosaur 
1461,1461,1.5299872698722263e+18,2022-05-27 00:46:05+00:00,['1529987269872226304'],@maureenchuck1 Very excited for you!,excited,
1463,1463,1.529957953494585e+18,2022-05-26 22:49:36+00:00,['1529957953494585345'],"Thanks for everything, Ray. #RayLiotta https://t.co/qjydkVI7LE",thanks everything ray,everything ray 
1466,1466,1.5299518294672302e+18,2022-05-26 22:25:15+00:00,['1529951829467230208'],@CroweDM Wow. You’re so cool and edgy. En guarde.,wow youre cool edgy guarde,youre cool edgy guarde 
1467,1467,1.5299508912894976e+18,2022-05-26 22:21:32+00:00,['1529950891289497600'],"Friday, in which my computer is playing silly buggers.",friday computer playing silly bugger,computer bugger 
1470,1470,1.5298062524692767e+18,2022-05-26 12:46:47+00:00,['1529806252469276680'],"@GuitarGobbo @BostonEditor @byDavidGardner Bless him, he thinks that quarantine is a COVID camp.",bless think quarantine covid camp,bless quarantine covid camp 
1471,1471,1.5298052758046188e+18,2022-05-26 12:42:54+00:00,['1529805275804618753'],"@BostonEditor @byDavidGardner Hi! We don’t have COVID camps, we never did. We had Netflix, Zoom and online grocery deliveries. I hope this helps!",dont covid camp never netflix zoom online grocery delivery hope help,dont covid camp zoom grocery delivery hope help 
1473,1473,1.5297722763587297e+18,2022-05-26 10:31:47+00:00,['1529772276358729729'],@mattjcan Very fucking noisy.,fucking noisy,noisy 
1477,1477,1.529693504037081e+18,2022-05-26 05:18:46+00:00,['1529693504037081090'],Don’t watch or listen to this if you’re feeling fragile. https://t.co/SnfgaS6ReT,dont watch listen youre feeling fragile,watch listen youre feeling fragile 
1478,1478,1.5296929124095304e+18,2022-05-26 05:16:25+00:00,['1529692912409530368'],"So the cops with guns stayed outside the school, held back the parents and let the kids and their teachers get slaughtered? Have I got this right? #Uvalde",cop gun stayed outside school held back parent let kid teacher get slaughtered got right,cop gun school let get 
1480,1480,1.5296903106576015e+18,2022-05-26 05:06:04+00:00,['1529690310657601536'],@mjrowland68 @BreakfastNews Maybe your colleague isn’t used to addressing a PM but I believe you’re supposed to use the term Prime Minister and not his full name.,maybe colleague isnt used addressing believe youre supposed use term prime minister full name,colleague isnt youre term minister name 
1482,1482,1.529687360505811e+18,2022-05-26 04:54:21+00:00,['1529687360505810944'],@abcnews Presumably he’ll be setting up a curry food truck.,presumably hell setting curry food truck,hell food truck 
1484,1484,1.5296697739401093e+18,2022-05-26 03:44:28+00:00,['1529669773940109313'],@MadamEarth Cross the road.,cross road,cross road 
1487,1487,1.5296562146105344e+18,2022-05-26 02:50:35+00:00,['1529656214610534400'],"@TimSmithMP @SpectatorOz Been looking in the mirror again, poppet?",looking mirror poppet,mirror poppet 
1490,1490,1.529622002935677e+18,2022-05-26 00:34:39+00:00,['1529622002935676928'],@SimonClarkeMP You think that’s incredible? Have I got a story for you.,think thats incredible got story,think story 
1492,1492,1.5296202750208369e+18,2022-05-26 00:27:47+00:00,['1529620275020836865'],"@mariewalsh18 @JaneCaro No, we don’t want him.",dont want,dont 
1495,1495,1.529609897226412e+18,2022-05-25 23:46:32+00:00,['1529609897226412034'],"@j4roo I hear you, sister.",hear sister,sister 
1497,1497,1.529608358306906e+18,2022-05-25 23:40:26+00:00,['1529608358306906112'],"@abcnews I mean, she’s not wrong.",mean shes wrong,
1499,1499,1.5295944573558538e+18,2022-05-25 22:45:11+00:00,['1529594457355853824'],"@nikkijfox I remember seeing Estrella on the news, crying because she wanted to do more to help. Broke my heart.",remember seeing estrella news cry wanted help broke heart,news cry help heart 
1501,1501,1.5295836983453368e+18,2022-05-25 22:02:26+00:00,['1529583698345336832'],@NoContextBrits I’ve been saying this for years. Baby Keith. WTF?,ive saying year baby keith wtf,year baby wtf 
1502,1502,1.5295835143999447e+18,2022-05-25 22:01:42+00:00,['1529583514399944704'],"I must say, it’s really nice now that when they say “we’ll be hearing from the Prime Minister” I know I won’t be shouting FUCK OFF at my tv. #auspol",must say really nice say well hearing prime minister know wont shouting fuck,minister fuck 
1505,1505,1.5295646478585324e+18,2022-05-25 20:46:44+00:00,['1529564647858532353'],@GavinBarwell I think he gets it. He just doesn’t give a shit.,think get doesnt give shit,shit 
1510,1510,1.529440174631166e+18,2022-05-25 12:32:07+00:00,['1529440174631165952'],@Asher_Wolf That’s all you need!,thats need,
1511,1511,1.529439931231535e+18,2022-05-25 12:31:09+00:00,['1529439931231535106'],@AmyRemeikis @FionaKatauskas Happy Birthday! I hope there was cake.,happy birthday hope cake,birthday cake 
1512,1512,1.5294368118437642e+18,2022-05-25 12:18:46+00:00,['1529436811843764224'],@BBCPolitics Bullshit.,bullshit,bullshit 
1516,1516,1.529434715203457e+18,2022-05-25 12:10:26+00:00,['1529434715203457025'],@Fairy_Gmother @BBCPolitics That’s because it’s not.,thats,
1517,1517,1.5294330363242373e+18,2022-05-25 12:03:46+00:00,['1529433036324237313'],I just can’t with hyperbolic attention seeking right wingers. I just can’t.,cant hyperbolic attention seeking right winger cant,attention winger cant 
1522,1522,1.52940473869312e+18,2022-05-25 10:11:19+00:00,['1529404738693120000'],You know what I fucking hate….  Chicken shit gun freaks who post crap then block replies. https://t.co/tyFJhQx4wp,know fucking hate chicken shit gun freak post crap block reply,chicken shit gun post crap block reply 
1526,1526,1.5293871484406702e+18,2022-05-25 09:01:25+00:00,['1529387148440670208'],@cameronwilson He won’t last that long.,wont last long,wont 
1529,1529,1.5293407955010191e+18,2022-05-25 05:57:14+00:00,['1529340795501019136'],@tassiedevil That set me off again.,set,set 
1531,1531,1.5293393059485125e+18,2022-05-25 05:51:18+00:00,['1529339305948512257'],I wept for the children &amp; teachers of Dunblane. I wept for the children &amp; teachers of Sandy Hook and I’m weeping for the children &amp; teachers of Uvalde. Senseless. #Ulvade,wept child amp teacher dunblane wept child amp teacher sandy hook weeping child amp teacher uvalde senseless,child amp dunblane child amp teacher hook child teacher senseless 
1538,1538,1.529268028629975e+18,2022-05-25 01:08:05+00:00,['1529268028629975040'],@LeaderMcConnell Do. Something. You’re nothing more than a self serving waste of a human being.,something youre nothing self serving waste human,something youre nothing self waste 
1543,1543,1.5292320656440812e+18,2022-05-24 22:45:10+00:00,['1529232065644081152'],"@GOPChairwoman Your prayers will do nothing, unlike bullets, which rip through skin, bones and vital organs.",prayer nothing unlike bullet rip skin bone vital organ,prayer nothing bullet rip skin bone organ 
1545,1545,1.5292318077237453e+18,2022-05-24 22:44:09+00:00,['1529231807723745280'],@sandyosullivan Yep. It just feels like it.,yep feel like,feel 
