,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text,withheld
2338,2338,2338,1.2855202267345306e+18,2020-07-21 10:21:20+00:00,['1285520226734530562'],@TomK39539284 Thank you! I’ve been using ‘moovit’ - downloaded 1 london bus app which was wank,
2339,2339,2339,1.2855201271869317e+18,2020-07-21 10:20:56+00:00,['1285520127186931712'],@mtthwhgn Thanks beaut :),
2340,2340,2340,1.285519811645186e+18,2020-07-21 10:19:41+00:00,['1285519811645186048'],@mountgirl77 Thank you Sar ❤️ - I will let you know how I get on :),
2341,2341,2341,1.285519678111191e+18,2020-07-21 10:19:09+00:00,['1285519678111191041'],@Craiglegg I’m excited and terrified 😂 Long way from Port Talbot 😬😂,
2342,2342,2342,1.28549820400026e+18,2020-07-21 08:53:49+00:00,['1285498204000260098'],@njvns Wtf 😩,
2343,2343,2343,1.285494934108242e+18,2020-07-21 08:40:50+00:00,['1285494934108241920'],@cmpd_date @deedee10780561 Haha i use apps all the time - following the little blue dot as I wonder around. 😂,
2344,2344,2344,1.285300316070654e+18,2020-07-20 19:47:29+00:00,['1285300316070653952'],@Connemara_Queen Thank you! :),
2345,2345,2345,1.2852965919355412e+18,2020-07-20 19:32:41+00:00,['1285296591935541248'],@yorkiepud76 Thanks! Worcester Park,
2346,2346,2346,1.2852947254199337e+18,2020-07-20 19:25:16+00:00,['1285294725419933696'],@joegunn @captain_az Amazing 👏🏻,
2348,2348,2348,1.2852893807903744e+18,2020-07-20 19:04:02+00:00,['1285289380790374401'],@ItsBenWayland I start at the Royal Marsden on Monday - Chemotherapy unit :),
2349,2349,2349,1.2852846213710152e+18,2020-07-20 18:45:07+00:00,['1285284621371015168'],1st day living in London - Got lost 3 times... but eventually made it to where i’ll be working for a nose... Day 2 of exploring tomorrow,
2352,2352,2352,1.2844369984643768e+18,2020-07-18 10:36:58+00:00,['1284436998464376832'],@ShirleyPussy 😂😂😂😂,
2353,2353,2353,1.28443672026044e+18,2020-07-18 10:35:52+00:00,['1284436720260440064'],@ap_cook 😭😭😭 his little tail wagging ❤️,
2356,2356,2356,1.2840870348529009e+18,2020-07-17 11:26:20+00:00,['1284087034852900866'],@yelirtrauts Who did you go with love? Ancestry seems to be the popular one,
2358,2358,2358,1.284079636025094e+18,2020-07-17 10:56:56+00:00,['1284079636025094145'],@Tweet_Dec I can’t remember the last time I saw Wispa Gold in any store 🤷🏻‍♂️,
2359,2359,2359,1.2840793752568832e+18,2020-07-17 10:55:54+00:00,['1284079375256883200'],@hollyshortall I finally get to see mine tomorrow 😭❤️,
2360,2360,2360,1.2840792622873969e+18,2020-07-17 10:55:27+00:00,['1284079262287396866'],Anyone got one of those DNA thingys... I’m getting one for my dad but so many companies out there,
2362,2362,2362,1.2836958352268042e+18,2020-07-16 09:31:51+00:00,['1283695835226804228'],@AdoptionsUk Have posted this on my FB - hopefully one of my cardiff friends can help,
2364,2364,2364,1.2834262723460833e+18,2020-07-15 15:40:42+00:00,['1283426272346083329'],@welshcuriosity Had a coconut one yesterday:),
2366,2366,2366,1.2833483600371057e+18,2020-07-15 10:31:07+00:00,['1283348360037105665'],@magic_treehouse This will be something i will rewatch 😂,
2367,2367,2367,1.283346564338131e+18,2020-07-15 10:23:59+00:00,['1283346564338130945'],@magic_treehouse Diane Morgan is always hysterical - love everything she’s in,
2368,2368,2368,1.2833445870719345e+18,2020-07-15 10:16:07+00:00,['1283344587071934464'],I started watching Motherland on Netflix - it’s hysterical 😂😂😂 How did I miss this when it was on a few years ago,
2369,2369,2369,1.2831258051245875e+18,2020-07-14 19:46:45+00:00,['1283125805124587521'],@_DHOTYA I’m sure this guy is a repeat offender 😂 he’s def popped up on here before 😂😂,
2370,2370,2370,1.2829929161982362e+18,2020-07-14 10:58:42+00:00,['1282992916198236161'],@MattWalls99 @EddyRiley72 Felt like that! Haha Was let down by it as the first chapter was so good,
2372,2372,2372,1.2829044474091028e+18,2020-07-14 05:07:10+00:00,['1282904447409102848'],@detctdiaz @Done_can ‘Sign the fucking contract’ https://t.co/gPDc8qEB35,
2373,2373,2373,1.2826879431995556e+18,2020-07-13 14:46:51+00:00,['1282687943199555584'],@richtimperley Thank you x,
2377,2377,2377,1.2826514685548012e+18,2020-07-13 12:21:55+00:00,['1282651468554801152'],@Dabes__ Tune! 😍,
2380,2380,2380,1.2824369092062536e+18,2020-07-12 22:09:20+00:00,['1282436909206253569'],@mr_d_ashford Port Talbot 🏴󠁧󠁢󠁷󠁬󠁳󠁿,
2381,2381,2381,1.2823369657283625e+18,2020-07-12 15:32:11+00:00,['1282336965728362497'],@TimFrost23 Sheila 😍❤️,
2382,2382,2382,1.282273605854929e+18,2020-07-12 11:20:25+00:00,['1282273605854928896'],@ChrisCBlue Port talbot,
2383,2383,2383,1.282272756659257e+18,2020-07-12 11:17:03+00:00,['1282272756659257345'],At my parents for the weekend - was so lucky having this beaut of a beach on our doorstep growing up 😍 https://t.co/3oN1ifLKCl,
2385,2385,2385,1.2820158725513994e+18,2020-07-11 18:16:17+00:00,['1282015872551399425'],"@RedBrittani @hailey27716532 @NayaRivera Yep, why do people read so much into things",
2387,2387,2387,1.2814973557334057e+18,2020-07-10 07:55:53+00:00,['1281497355733405696'],@Karl_MCR Aww lush. You’ve done the best thing 😍 I’d rescue them all if I could,
2388,2388,2388,1.2812969264036332e+18,2020-07-09 18:39:27+00:00,['1281296926403633152'],@pianoman_85 Haha nah i’ll be back to see my folks... a lot,
2389,2389,2389,1.2812968477227336e+18,2020-07-09 18:39:08+00:00,['1281296847722733574'],@P_McStay @pianoman_85 I’m so excited 😍,
2391,2391,2391,1.281136267720364e+18,2020-07-09 08:01:03+00:00,['1281136267720364033'],@pianoman_85 Yep - got a job at the marsden in laaandhan,
2393,2393,2393,1.281132782073385e+18,2020-07-09 07:47:12+00:00,['1281132782073384960'],@DeathDisco80 Love this 😍,
2394,2394,2394,1.2811327184121815e+18,2020-07-09 07:46:57+00:00,['1281132718412181504'],Had a really lovely letter from my manager accepting my notice. My personality was described as vibrant. Is that because i’m ‘you know’ https://t.co/uGC2tdWl6j,
2395,2395,2395,1.2811317824490414e+18,2020-07-09 07:43:13+00:00,['1281131782449041410'],"@TheSimonC90 @mattxmi @jxeker Just enjoy it, because before you know it, you’ll be 35, 40, etc and you’ll wish you were 30 again 🤷🏻‍♂️ - I’m 36 monday and i’m not bothered 😂",
2397,2397,2397,1.2808914668150784e+18,2020-07-08 15:48:18+00:00,['1280891466815078401'],@amlizziebonjovi @Charliecondou 😂 cuz that’s what I do 😂,
2400,2400,2400,1.2801417281970668e+18,2020-07-06 14:09:06+00:00,['1280141728197066752'],@dyerAndie @gaz_dance Educational tweet,
2402,2402,2402,1.2787884578847703e+18,2020-07-02 20:31:41+00:00,['1278788457884770329'],@LeonjWard Ive just rewatched this series!,
2403,2403,2403,1.2787614515834102e+18,2020-07-02 18:44:22+00:00,['1278761451583410177'],@the_smogs Are u gonna get some!,
2405,2405,2405,1.2784409695669166e+18,2020-07-01 21:30:54+00:00,['1278440969566916609'],@CuriousUkTelly Half way across the galaxy &amp; turn left 😂,
2406,2406,2406,1.2784407448695603e+18,2020-07-01 21:30:00+00:00,['1278440744869560322'],@semadivad @DrRosmer I’ve just watched 1st 3 eps tonight - amazing,
2407,2407,2407,1.2784039355360215e+18,2020-07-01 19:03:44+00:00,['1278403935536021506'],@jackremmington Coco is gorgeous 😍,
2408,2408,2408,1.2784029253044306e+18,2020-07-01 18:59:43+00:00,['1278402925304430592'],Seems like people are using it as an excuse to dump rubbish 😡,
2409,2409,2409,1.2784027503096955e+18,2020-07-01 18:59:01+00:00,['1278402750309695489'],"Really annoyed me seeing the charity shops near me having stuff dumped at the doorway. There’s signs asking people not to do this, they are open on reduced hours",
2410,2410,2410,1.278402089396441e+18,2020-07-01 18:56:24+00:00,['1278402089396441088'],@ap_cook @sknygy It’s my kink tbh 😂,
2411,2411,2411,1.2784019092175258e+18,2020-07-01 18:55:41+00:00,['1278401909217525764'],@sknygy Cancer 😏,
2416,2416,2416,1.277555415304323e+18,2020-06-29 10:52:01+00:00,['1277555415304323074'],@njvns Me too! Loved it,
2417,2417,2417,1.277547727170265e+18,2020-06-29 10:21:28+00:00,['1277547727170265088'],"@magic_treehouse Tbh I thought the same - so many lives lost, lots key workers - &amp; the idiots are fine 😬",
2418,2418,2418,1.277544586123137e+18,2020-06-29 10:08:59+00:00,['1277544586123137024'],I told him I was a nurse &amp; that I have lost colleagues to this ‘cold’. Hie reply “nah you’ve been brainwashed” FFS,
2419,2419,2419,1.277543978783687e+18,2020-06-29 10:06:34+00:00,['1277543978783686657'],Random man on the bus this morn showed me a YouTube video about coronavirus being a common cold - backed up by an American encyclopaedia of medicine 🙃🤦🏻‍♂️,
2420,2420,2420,1.277217030551343e+18,2020-06-28 12:27:24+00:00,['1277217030551343104'],@LeonjWard @JustifyMyLee Ffs 😂🤪,
2421,2421,2421,1.276567114363568e+18,2020-06-26 17:24:52+00:00,['1276567114363568128'],The best one i’ve seen 😂 https://t.co/k1T3xjm7VW,
2422,2422,2422,1.2762445281738097e+18,2020-06-25 20:03:01+00:00,['1276244528173809668'],@tweet_citywoman 35 &amp; 19... soon to be 20 🙃,
2423,2423,2423,1.275872976181887e+18,2020-06-24 19:26:36+00:00,['1275872976181886976'],@JustifyMyLee Fuck this app love x,
2425,2425,2425,1.2758354301650084e+18,2020-06-24 16:57:25+00:00,['1275835430165008386'],@AdoptionsUk Done x,
2426,2426,2426,1.2755274469311488e+18,2020-06-23 20:33:36+00:00,['1275527446931148800'],@bet_binch Baffled as to why this was chosen  -took me ages to realise who most are,
2427,2427,2427,1.2755251919223237e+18,2020-06-23 20:24:38+00:00,['1275525191922323456'],Why have they featured this ep... or even this series? 🤷🏻‍♂️ #BBUK,
2428,2428,2428,1.275176382025347e+18,2020-06-22 21:18:35+00:00,['1275176382025347073'],@JustifyMyLee Yep 😕,
2429,2429,2429,1.275175130675712e+18,2020-06-22 21:13:37+00:00,['1275175130675712002'],Love that bb have thrown them a party because Sandy is fucking off #bbuk 😂,
2430,2430,2430,1.275173036833026e+18,2020-06-22 21:05:18+00:00,['1275173036833026050'],@JustifyMyLee You do look a treat in joggers fair play 👀,
2431,2431,2431,1.2751726767268168e+18,2020-06-22 21:03:52+00:00,['1275172676726816773'],@JustifyMyLee Loooooool 😂😂😂😂😂,
2432,2432,2432,1.2751722405109023e+18,2020-06-22 21:02:08+00:00,['1275172240510902273'],@JustifyMyLee Awful him laughing like that :/,
2433,2433,2433,1.275170217686073e+18,2020-06-22 20:54:06+00:00,['1275170217686073345'],@iamryandmac The ‘reminiscing’ just comes off as contrived,
2434,2434,2434,1.2751695582325228e+18,2020-06-22 20:51:28+00:00,['1275169558232522753'],@JustifyMyLee He’s a cunt love 🤷🏻‍♂️,
2435,2435,2435,1.275169490553262e+18,2020-06-22 20:51:12+00:00,['1275169490553262082'],@Nina_K_James Same! Like he’s got 2 sets in his mouth https://t.co/SoJIBPMAAO,
2436,2436,2436,1.2751686717076644e+18,2020-06-22 20:47:57+00:00,['1275168671707664384'],Nothing Rylan says sounds genuine to me :/ #bbuk - This should be Davina &amp; Dermot 😍,
2437,2437,2437,1.275163191861969e+18,2020-06-22 20:26:10+00:00,['1275163191861968896'],@billboard @6ix9ine @NICKIMINAJ Trash 🚮,
2438,2438,2438,1.274938586593403e+18,2020-06-22 05:33:40+00:00,['1274938586593402881'],@PaulyKendrick @ThiccReese I loved that show!,
2439,2439,2439,1.2747488728800174e+18,2020-06-21 16:59:49+00:00,['1274748872880017409'],@SoulfulBeauty4 They could all sleep in it 😂,
2440,2440,2440,1.2747487700900905e+18,2020-06-21 16:59:25+00:00,['1274748770090090498'],@Scott1991B Ridiculous 😂,
2441,2441,2441,1.2747252034368676e+18,2020-06-21 15:25:46+00:00,['1274725203436867586'],Saw this today - Watch! #Disclosure https://t.co/gsliAON7xt,
2442,2442,2442,1.2747243366671565e+18,2020-06-21 15:22:19+00:00,['1274724336667156487'],"This reminds me of that awful lass, where she recreates scenes from tv shows playing each part 🙃 https://t.co/AtIt1VeGED",
2443,2443,2443,1.2746527405773046e+18,2020-06-21 10:37:49+00:00,['1274652740577304577'],@Ste_Tonks @sknygy @owen_b_e_e Yep she knows exactly what she’s doing 😂,
2444,2444,2444,1.2746518585948652e+18,2020-06-21 10:34:19+00:00,['1274651858594865153'],@husseybyname Same! At Cardiff Was amazing 😍 feels like years ago :/,
2445,2445,2445,1.2746512618879713e+18,2020-06-21 10:31:57+00:00,['1274651261887971333'],#HappyFathersDay ❤️ https://t.co/Q3NHZT0zi5,
2447,2447,2447,1.274649785945985e+18,2020-06-21 10:26:05+00:00,['1274649785945985024'],@AyoCaesar Been reading the comments - it’s ridiculous honestly. I mean unbelievable 🤦🏻‍♂️,
2452,2452,2452,1.2736909743598838e+18,2020-06-18 18:56:06+00:00,['1273690974359883776'],@EarloftheShire Power Rangers! 😍 I liked the red one,
2457,2457,2457,1.272638923072815e+18,2020-06-15 21:15:38+00:00,['1272638923072815109'],@Iceman81X I’ve given it a lot of listens and not a fan 😬,
2458,2458,2458,1.272638658126938e+18,2020-06-15 21:14:35+00:00,['1272638658126938112'],@Iceman81X It’s the only one i like 😂,
2459,2459,2459,1.272627742761255e+18,2020-06-15 20:31:12+00:00,['1272627742761254912'],I’m still not a Rylan fan - I don’t know what it is 😬 #bbuk,
2460,2460,2460,1.2726259111296082e+18,2020-06-15 20:23:56+00:00,['1272625911129608193'],Aww i wanted to see Jodies speech ‘i had belts across my tits once’ #bbuk,
2461,2461,2461,1.2726215045477622e+18,2020-06-15 20:06:25+00:00,['1272621504547762184'],Pete was brilliant 😂 #BBUK,
2462,2462,2462,1.2724746100685332e+18,2020-06-15 10:22:43+00:00,['1272474610068533251'],@harrisonjbrock @justbalmy Amazing,
2463,2463,2463,1.272473512045957e+18,2020-06-15 10:18:21+00:00,['1272473512045957129'],@tuaisceartach @BListAtCapital Ray was lovely 😍,
2464,2464,2464,1.271794434355671e+18,2020-06-13 13:19:56+00:00,['1271794434355671040'],@fresh_cupofjoe Aww lush - it’s gone so quick! X,
2465,2465,2465,1.2710319015418634e+18,2020-06-11 10:49:54+00:00,['1271031901541863424'],@Gary_Cridland https://t.co/0CyyQsZixt,
2466,2466,2466,1.2706906182436782e+18,2020-06-10 12:13:46+00:00,['1270690618243678208'],@the_smogs @pobolycwm Ooh ive not seen latest ep,
2467,2467,2467,1.270670713666646e+18,2020-06-10 10:54:40+00:00,['1270670713666646016'],@THOMLS @rastamiller I tried Finlandia coconut vodka with some lemonade - so nice 😍,
2468,2468,2468,1.2700893453331087e+18,2020-06-08 20:24:31+00:00,['1270089345333108736'],@artofliamalxndr @Madonna @JustifyMyLee these are brilliant,
2469,2469,2469,1.2697117648554148e+18,2020-06-07 19:24:09+00:00,['1269711764855414784'],@Akademiks 😂😂😂 absolute state on this 🚮,
2470,2470,2470,1.2693697122548165e+18,2020-06-06 20:44:57+00:00,['1269369712254816273'],Catching up on gogglebox. Why is ashley from PCD in her jammies with Jamie Theakston?,
2471,2471,2471,1.2692176382590484e+18,2020-06-06 10:40:40+00:00,['1269217638259048448'],Urgh going off twitter until the end of my shift... must avoid all stars spoilers 😬,
2472,2472,2472,1.2692174422885908e+18,2020-06-06 10:39:53+00:00,['1269217442288590848'],5 years ago I saw One Direction in concert and it was amazing. No shame 😂,
2474,2474,2474,1.269032346898047e+18,2020-06-05 22:24:23+00:00,['1269032346898046976'],@AdoptionsUk Oh no :(,
2475,2475,2475,1.2690322337986806e+18,2020-06-05 22:23:56+00:00,['1269032233798680577'],@AdoptionsUk @TheWordWell @Coffee4Dessert Wonderful! X,
2477,2477,2477,1.269018262454571e+18,2020-06-05 21:28:25+00:00,['1269018262454571010'],@ira I find this unbelievable but also not surprising 🤦🏻‍♂️,
2478,2478,2478,1.2690175533445734e+18,2020-06-05 21:25:36+00:00,['1269017553344573446'],@amyvangar This song ❤️❤️❤️,
2479,2479,2479,1.269017286905606e+18,2020-06-05 21:24:33+00:00,['1269017286905606144'],@andrewmcb Love that they are still together,
2480,2480,2480,1.2690130842926817e+18,2020-06-05 21:07:51+00:00,['1269013084292681732'],@chrisprestage My fav 😍,
2481,2481,2481,1.2686351347204424e+18,2020-06-04 20:06:00+00:00,['1268635134720442370'],@njvns Only tee’s and shirts 😂,
2482,2482,2482,1.2685446905902858e+18,2020-06-04 14:06:37+00:00,['1268544690590285824'],@marcosstaga I’ve done that - just really wound me up - i also found that you can ‘report buyer’ :),
2483,2483,2483,1.2685221861696184e+18,2020-06-04 12:37:11+00:00,['1268522186169618433'],@MarkL09 If i was daft enough not to send it tracked fair but its been signed for by the same name who bought it - he’s clearly taking the piss ::,
2484,2484,2484,1.268520905099096e+18,2020-06-04 12:32:06+00:00,['1268520905099096065'],"‘refund me, i’ll still leave you a positive review’ - fuming 🙃",
2485,2485,2485,1.2685206984247624e+18,2020-06-04 12:31:17+00:00,['1268520698424762369'],"I sold some stuff on ebay, paid for tracking. This bloke is saying he hasn’t received it, despite the tracking deets showing delivered and signed for!",
2487,2487,2487,1.2674062995763896e+18,2020-06-01 10:43:03+00:00,['1267406299576389632'],😍 https://t.co/sAWSbJiUhE,
2489,2489,2489,1.2670373071499592e+18,2020-05-31 10:16:49+00:00,['1267037307149959169'],"@jxeker 😂😂 yep I’m getting that triple sarnie, smoothie, grab bag of crisps combo",
2492,2492,2492,1.2666770006825165e+18,2020-05-30 10:25:05+00:00,['1266677000682516480'],@kev1n1985 @lexy1968 @JoeReadman @oh_bradley Mine does too,
2493,2493,2493,1.2664749099848335e+18,2020-05-29 21:02:03+00:00,['1266474909984833537'],@BoogerBottom @taylorswift13 @realDonaldTrump Absolute state on you - dickhead,
2494,2494,2494,1.2656813583173304e+18,2020-05-27 16:28:45+00:00,['1265681358317330434'],"My choice is the choice of the British people... &amp; they want Dominic Cummings fired, so do it! @BorisJohnson https://t.co/Y0CHlixpGW",
2495,2495,2495,1.265596065769816e+18,2020-05-27 10:49:50+00:00,['1265596065769816064'],@shane_reaction_ @elliegoulding Haha I was just gonna say it should be a single word title (to start),
2496,2496,2496,1.2651022156073984e+18,2020-05-26 02:07:27+00:00,['1265102215607398400'],@JustifyMyLee 😂 I just saw this on insta and thought u’d like it 😂,
2499,2499,2499,1.2645086145150484e+18,2020-05-24 10:48:41+00:00,['1264508614515048449'],@AWorkOfStuART Omg my fav 😍,
