,Unnamed: 0,id,created_at,edit_history_tweet_ids,text
2446,2446,1.353254452237656e+18,2021-01-24 08:12:58+00:00,['1353254452237656064'],
2447,2447,1.3532544156088033e+18,2021-01-24 08:12:49+00:00,['1353254415608803328'],@bimblelass Absolutely- complicit in the misinformation (lies)🤬
2448,2448,1.353254313418752e+18,2021-01-24 08:12:25+00:00,['1353254313418752000'],
2449,2449,1.3532541237732434e+18,2021-01-24 08:11:40+00:00,['1353254123773243393'],
2450,2450,1.3532540190583112e+18,2021-01-24 08:11:15+00:00,['1353254019058311168'],
2451,2451,1.3532535094545695e+18,2021-01-24 08:09:13+00:00,['1353253509454569472'],
2452,2452,1.3532533367834747e+18,2021-01-24 08:08:32+00:00,['1353253336783474688'],@PhilMyers53 I would have given up mine - as a healthworker who has already had the virus so has some immunity - fir my daughter who is a schoolteacher. If she had been offered one I would have given mine up - not an option though sadly
2453,2453,1.353252937825456e+18,2021-01-24 08:06:57+00:00,['1353252937825456130'],
2454,2454,1.3532519979742126e+18,2021-01-24 08:03:13+00:00,['1353251997974212610'],
2455,2455,1.353251658285904e+18,2021-01-24 08:01:52+00:00,['1353251658285903872'],@socialistsunday @71GarryJames Good morning folks - just watched the video of the @peaceandjusticeproject and find myself in support. Obviously leaning further left by the day🤣. Will follow back.
2456,2456,1.3532490616133018e+18,2021-01-24 07:51:33+00:00,['1353249061613301760'],Basically - yes I do. https://t.co/p4do638mPw
2457,2457,1.3532485495181394e+18,2021-01-24 07:49:31+00:00,['1353248549518139393'],
2458,2458,1.3532482586599014e+18,2021-01-24 07:48:21+00:00,['1353248258659901440'],
2459,2459,1.3532459314251612e+18,2021-01-24 07:39:06+00:00,['1353245931425161216'],@hartsfleurs @piersmorgan @BorisJohnson @MattHancock @nadhimzahawi I have heard similar stories in my area - bans on offering unused vaccines to staff waiting for second doses. I have my appointment (7weeks after first dose) and am waiting to see if it is cancelled or changed. Watch this space
2460,2460,1.3532453912281743e+18,2021-01-24 07:36:58+00:00,['1353245391228174336'],
2461,2461,1.3532452817945354e+18,2021-01-24 07:36:31+00:00,['1353245281794535425'],
2462,2462,1.353231052559577e+18,2021-01-24 06:39:59+00:00,['1353231052559577088'],
2463,2463,1.3532305616330465e+18,2021-01-24 06:38:02+00:00,['1353230561633046529'],@conspiracykat01 No definitely not. I drink half and half now except in coffee shops where I go the whole hog and occasionally get palpitations then.
2464,2464,1.3532300779836006e+18,2021-01-24 06:36:07+00:00,['1353230077983600640'],
2465,2465,1.3532296278886892e+18,2021-01-24 06:34:19+00:00,['1353229627888689152'],
2466,2466,1.3532295400012472e+18,2021-01-24 06:33:58+00:00,['1353229540001247232'],
2467,2467,1.3532292273075077e+18,2021-01-24 06:32:44+00:00,['1353229227307507712'],
2468,2468,1.3532291703865467e+18,2021-01-24 06:32:30+00:00,['1353229170386546688'],
2469,2469,1.3532287748805018e+18,2021-01-24 06:30:56+00:00,['1353228774880501761'],
2470,2470,1.3532282038762988e+18,2021-01-24 06:28:40+00:00,['1353228203876298752'],This in an excellent if slightly scary. A must read - especially for all those sceptics out there. Very brave and enlightening. https://t.co/EyAWYuIkPB
2471,2471,1.3532259941702124e+18,2021-01-24 06:19:53+00:00,['1353225994170212352'],@conspiracykat01 No - I switched to decaf years ago and when I went back to full caffeine I got heart palpitations- soon settled once I continued drinking ‘proper’ coffee🤣
2472,2472,1.3532250275719045e+18,2021-01-24 06:16:02+00:00,['1353225027571904512'],
2473,2473,1.3532243933091717e+18,2021-01-24 06:13:31+00:00,['1353224393309171713'],@TalktoBeverley Done but can’t retweet for some reason.
2474,2474,1.353224070427521e+18,2021-01-24 06:12:14+00:00,['1353224070427521026'],
2475,2475,1.353223875904082e+18,2021-01-24 06:11:28+00:00,['1353223875904081922'],
2476,2476,1.3532237280674652e+18,2021-01-24 06:10:53+00:00,['1353223728067465219'],
2477,2477,1.3532236399241462e+18,2021-01-24 06:10:32+00:00,['1353223639924146188'],
2478,2478,1.3532235686503465e+18,2021-01-24 06:10:15+00:00,['1353223568650346502'],
2479,2479,1.3532234281663242e+18,2021-01-24 06:09:41+00:00,['1353223428166324224'],
2480,2480,1.3532232547360358e+18,2021-01-24 06:09:00+00:00,['1353223254736035845'],
2481,2481,1.3532231921906074e+18,2021-01-24 06:08:45+00:00,['1353223192190607360'],@gardenjardinage @TalktoBeverley @ThatTimWalker @CNN @BBCNews Totally agree - MSM in this country is a shambles ( with the exception for the most part of @c4newsteam ) the remainder are cowardly biased.
2482,2482,1.353222798592848e+18,2021-01-24 06:07:11+00:00,['1353222798592847872'],
2483,2483,1.3532226925399245e+18,2021-01-24 06:06:46+00:00,['1353222692539924481'],
2484,2484,1.353222375018553e+18,2021-01-24 06:05:30+00:00,['1353222375018553344'],
2485,2485,1.3532223260793897e+18,2021-01-24 06:05:18+00:00,['1353222326079389700'],"@utb_smith @Brooksy_1611 It is indeed - that vaccination hub has been working flat out fir weeks. It’s brilliant - so well organised and not just nurses but doctors, admin staff and fab volunteers. TEESSIDE RULES"
2486,2486,1.3532219655914906e+18,2021-01-24 06:03:52+00:00,['1353221965591490560'],
2487,2487,1.3532218962680832e+18,2021-01-24 06:03:36+00:00,['1353221896268083200'],
2488,2488,1.3532211635777004e+18,2021-01-24 06:00:41+00:00,['1353221163577700352'],
2489,2489,1.3530929418128056e+18,2021-01-23 21:31:11+00:00,['1353092941812805634'],
2490,2490,1.3530917114724598e+18,2021-01-23 21:26:17+00:00,['1353091711472459777'],
2491,2491,1.3530895153223025e+18,2021-01-23 21:17:34+00:00,['1353089515322302464'],
2492,2492,1.3530894741803745e+18,2021-01-23 21:17:24+00:00,['1353089474180374528'],@LenoreSimson @BorisJohnson @JoeBiden He c might not have but we could accidentally let @POTUS and @VP know
2493,2493,1.3530890597873009e+18,2021-01-23 21:15:45+00:00,['1353089059787300874'],
2494,2494,1.3530889887819284e+18,2021-01-23 21:15:28+00:00,['1353088988781928448'],@LouLou_Rejoiner Well said Rufus.
2495,2495,1.3530870257931305e+18,2021-01-23 21:07:40+00:00,['1353087025793130497'],
2496,2496,1.3530817945775186e+18,2021-01-23 20:46:53+00:00,['1353081794577518595'],
2497,2497,1.3530788295317258e+18,2021-01-23 20:35:06+00:00,['1353078829531725824'],@KaleyPlanets @GayCatDad1 It was really sad and I wasn’t directly involved. I’m glad we test people more humanely nowadays.
2498,2498,1.353074673475457e+18,2021-01-23 20:18:35+00:00,['1353074673475457024'],
2499,2499,1.3530722853352612e+18,2021-01-23 20:09:06+00:00,['1353072285335261185'],@DrewLawDesign My Labour Party direct debit
2500,2500,1.353072122516566e+18,2021-01-23 20:08:27+00:00,['1353072122516566020'],@BlenheimShots @reece_dinsdale @Lee79105872 Absolutely - obviously a Q anon affiliate
2501,2501,1.3530647474747228e+18,2021-01-23 19:39:09+00:00,['1353064747474722817'],@x1ken1x Nah - Sheridan Smith definitely
2502,2502,1.3530646506994893e+18,2021-01-23 19:38:46+00:00,['1353064650699489283'],
2503,2503,1.3530614072735457e+18,2021-01-23 19:25:52+00:00,['1353061407273545728'],@SnowyBex @TarminArmzarian How about a cat video to cheer you up https://t.co/QAIkeZCjqi
2504,2504,1.353060209355178e+18,2021-01-23 19:21:07+00:00,['1353060209355177984'],
2505,2505,1.3530600826745938e+18,2021-01-23 19:20:37+00:00,['1353060082674593795'],@SnowyBex @TarminArmzarian Hugs https://t.co/wBTgl1evC5
2506,2506,1.3530586582680494e+18,2021-01-23 19:14:57+00:00,['1353058658268049409'],
2507,2507,1.3530585250988278e+18,2021-01-23 19:14:25+00:00,['1353058525098827782'],@MrsNoone47 I said that 2 weeks ago.
2508,2508,1.3530582490884874e+18,2021-01-23 19:13:19+00:00,['1353058249088487425'],@wrenasaurus A sieve
2509,2509,1.3530426132266437e+18,2021-01-23 18:11:11+00:00,['1353042613226643457'],
2510,2510,1.353042571661095e+18,2021-01-23 18:11:02+00:00,['1353042571661094913'],
2511,2511,1.3530243479051428e+18,2021-01-23 16:58:37+00:00,['1353024347905142784'],
2512,2512,1.3530085897917522e+18,2021-01-23 15:56:00+00:00,['1353008589791752192'],
2513,2513,1.353008514168402e+18,2021-01-23 15:55:42+00:00,['1353008514168401920'],If not more 🤬 https://t.co/7KCsy9KA8e
2514,2514,1.353008386766467e+18,2021-01-23 15:55:11+00:00,['1353008386766467075'],
2515,2515,1.3530078710726246e+18,2021-01-23 15:53:08+00:00,['1353007871072624645'],
2516,2516,1.3530072297928786e+18,2021-01-23 15:50:35+00:00,['1353007229792878594'],
2517,2517,1.353007137270739e+18,2021-01-23 15:50:13+00:00,['1353007137270738944'],
2518,2518,1.3530064706028954e+18,2021-01-23 15:47:34+00:00,['1353006470602895363'],@mrEmTee https://t.co/Yj1riNaLVp
2519,2519,1.3530028665716982e+18,2021-01-23 15:33:15+00:00,['1353002866571698178'],@miffythegamer What a dickhead
2520,2520,1.3530024553369477e+18,2021-01-23 15:31:37+00:00,['1353002455336947713'],
2521,2521,1.353002405869314e+18,2021-01-23 15:31:25+00:00,['1353002405869314048'],
2522,2522,1.3529848455893484e+18,2021-01-23 14:21:39+00:00,['1352984845589348352'],@LouLou_Rejoiner @D1gD33per @wrenasaurus I’m fine - will be glad when I’ve had the second. Just wish my daughter was getting one - being a teacher I consider her in a risk group.
2523,2523,1.3529822412033802e+18,2021-01-23 14:11:18+00:00,['1352982241203380224'],
2524,2524,1.3529815287169966e+18,2021-01-23 14:08:28+00:00,['1352981528716996608'],@LouLou_Rejoiner @D1gD33per @wrenasaurus I have to admit my arm was quite painful for a few days and about 18-24 hours I felt a bit rough. But it’s worth it.
2525,2525,1.352980756017148e+18,2021-01-23 14:05:24+00:00,['1352980756017147905'],@CrushePau I know - she’s evil 🤣
2526,2526,1.352980453611991e+18,2021-01-23 14:04:11+00:00,['1352980453611991040'],@illrev2 @ActionFbpe 😜
2527,2527,1.3529431388312986e+18,2021-01-23 11:35:55+00:00,['1352943138831298560'],@wrenasaurus Good - you are awesome. Same lesson learned here but it took me a bit longer.
2528,2528,1.352942936447705e+18,2021-01-23 11:35:07+00:00,['1352942936447705090'],@marknlou Shirt answer - yes!
2529,2529,1.3529417384244142e+18,2021-01-23 11:30:21+00:00,['1352941738424414208'],@florencerounda2 🤣🤣🤣🤣🤣🤣
2530,2530,1.3529384451072983e+18,2021-01-23 11:17:16+00:00,['1352938445107298304'],@Lard_Baron I don’t want rid of the bbc. It’s wonderful except for news and political programmes which are so biased they don’t even bother to hide it. And not all commercial stations are bad- watch @Channel4News  or @CNN  for examples of good journalism.
2531,2531,1.3529379823455724e+18,2021-01-23 11:15:26+00:00,['1352937982345572360'],
2532,2532,1.3529379661848945e+18,2021-01-23 11:15:22+00:00,['1352937966184894465'],@mgacramer @MattHancock Well said
2533,2533,1.3529378283181302e+18,2021-01-23 11:14:49+00:00,['1352937828318130185'],@utb_smith 🤣
2534,2534,1.3529375552060088e+18,2021-01-23 11:13:44+00:00,['1352937555206008833'],@EdnaUnwelthorpe Followed yours a thank you for your solidarity🤣
2535,2535,1.3529371454267146e+18,2021-01-23 11:12:06+00:00,['1352937145426714624'],@EdnaUnwelthorpe I know - is there a version of childlike fir parents ?🤣
2536,2536,1.3529368477066117e+18,2021-01-23 11:10:55+00:00,['1352936847706611712'],@up_again Yes we do but tell the Tories and wannabe Tories that #ToryCovidCatastrophe
2537,2537,1.35293665145097e+18,2021-01-23 11:10:08+00:00,['1352936651450970118'],
2538,2538,1.352936024431874e+18,2021-01-23 11:07:39+00:00,['1352936024431874048'],
2539,2539,1.3529359664791757e+18,2021-01-23 11:07:25+00:00,['1352935966479175680'],"Could daughter cooking bacon, knowing I can’t have any, be classed as elder abuse? Asking cos she’s a sod🤣🤣🤣"
2540,2540,1.352935672995328e+18,2021-01-23 11:06:15+00:00,['1352935672995328000'],
2541,2541,1.3529353873590477e+18,2021-01-23 11:05:07+00:00,['1352935387359047680'],
2542,2542,1.352935096215593e+18,2021-01-23 11:03:57+00:00,['1352935096215592961'],@D1gD33per @wrenasaurus I wouldn’t worry - I think the pressure is in for a 6 week max so by the time that comes round you will be ok. In any case the first is better than none in my view - which is why I had it.
2543,2543,1.352934745437565e+18,2021-01-23 11:02:34+00:00,['1352934745437564928'],@Angela68060318 @_PolitiCat Agree - watched it accidentally after Richard island show and absolutely loving it.
2544,2544,1.3529345886041498e+18,2021-01-23 11:01:56+00:00,['1352934588604149764'],
2545,2545,1.3529345709880975e+18,2021-01-23 11:01:52+00:00,['1352934570988097537'],
2546,2546,1.3529344827860582e+18,2021-01-23 11:01:31+00:00,['1352934482786058240'],@cumston_gary 👍🏼👍🏼👍🏼
2547,2547,1.3529343858557215e+18,2021-01-23 11:01:08+00:00,['1352934385855721474'],@other_mrs 🤣🤣🤣🤣🤣🤣🤣🤣🤣
2548,2548,1.3529342370879324e+18,2021-01-23 11:00:33+00:00,['1352934237087932418'],
2549,2549,1.3529341888450314e+18,2021-01-23 11:00:21+00:00,['1352934188845031431'],
2550,2550,1.3529242715181015e+18,2021-01-23 10:20:57+00:00,['1352924271518101504'],@cactus_woman I do t use my pic because some stuff I tweet might get back to my employer. Happy to authenticate in other ways.
2551,2551,1.352923869515047e+18,2021-01-23 10:19:21+00:00,['1352923869515046912'],@GeoffBarton9 @SueSuezep Sadly correct
2552,2552,1.352917705733628e+18,2021-01-23 09:54:51+00:00,['1352917705733627904'],
2553,2553,1.3529176439096156e+18,2021-01-23 09:54:36+00:00,['1352917643909615618'],Yup - typical Tory tactic #divideandconquer https://t.co/m1yWmNq5FN
2554,2554,1.3529159334975816e+18,2021-01-23 09:47:49+00:00,['1352915933497581568'],@MrsAitchBee I suspect you are correct. Was hoping to resurrect last years trip to USA but don’t think that’s likely. Still bright side - time to save up and make it to Australia instead.
2555,2555,1.3529156562792612e+18,2021-01-23 09:46:43+00:00,['1352915656279261184'],
2556,2556,1.3529156516193362e+18,2021-01-23 09:46:41+00:00,['1352915651619336193'],"@CatsOfTwitt3r - no peace, can’t escape even on the loo😕 https://t.co/2CE2HJKiwO"
2557,2557,1.3529133296485253e+18,2021-01-23 09:37:28+00:00,['1352913329648525315'],@Danwhite1972 Him and John Pertwee were the best ever Dr Who in my opinion.
2558,2558,1.3529131087177605e+18,2021-01-23 09:36:35+00:00,['1352913108717760512'],
2559,2559,1.3529128557047276e+18,2021-01-23 09:35:35+00:00,['1352912855704727552'],
2560,2560,1.3529127239154975e+18,2021-01-23 09:35:03+00:00,['1352912723915497473'],
2561,2561,1.352912685093036e+18,2021-01-23 09:34:54+00:00,['1352912685093036034'],
2562,2562,1.352912640281031e+18,2021-01-23 09:34:44+00:00,['1352912640281030658'],@SkyNews - this is shameful. Try holding #ToryIncompetence to account instead. https://t.co/m9xWTpVZAx
2563,2563,1.352912448970498e+18,2021-01-23 09:33:58+00:00,['1352912448970498050'],@mmaher70 @domburns Shameful !!!!!!!
2564,2564,1.3529119675902484e+18,2021-01-23 09:32:03+00:00,['1352911967590248449'],@karie_murphy @JamesEFoster @unisontheunion Very uniting 🤬
2565,2565,1.352911620117328e+18,2021-01-23 09:30:40+00:00,['1352911620117327874'],@richardodurrant I thought it was brilliant. Set the story up of the group of men very well already love the characters. Felt very emotional at one point as it’s based on how these you g men were actually treated. My daughter (28) asked if it was true or over dramatised. Sadly not 😪
2566,2566,1.352911201383166e+18,2021-01-23 09:29:00+00:00,['1352911201383165954'],@demelo64 @richardodurrant Was thinking the same but want to ration it as I feel it might get harrowing. Last nights episode moved me to tears.
2567,2567,1.35291074608307e+18,2021-01-23 09:27:12+00:00,['1352910746083069952'],
2568,2568,1.3529104428642714e+18,2021-01-23 09:26:00+00:00,['1352910442864271360'],
2569,2569,1.3529100434742313e+18,2021-01-23 09:24:24+00:00,['1352910043474231296'],Totally agree - shove it where the sun don’t shine. https://t.co/L67kBOxdRk
2570,2570,1.352909936066503e+18,2021-01-23 09:23:59+00:00,['1352909936066502656'],@YvonneBurdett3 @ByronKOrme Yay good for you. I’m going to stay alive just to piss them off - 3 years 11 months to go 🤣
2571,2571,1.3529096142753178e+18,2021-01-23 09:22:42+00:00,['1352909614275317765'],@BrainFogJames What a dick !
2572,2572,1.3529093490694597e+18,2021-01-23 09:21:39+00:00,['1352909349069459457'],@illrev2 @ActionFbpe 6 - does that make me bad 🤣🤣🤣🤣
2573,2573,1.352909166973571e+18,2021-01-23 09:20:55+00:00,['1352909166973571072'],
2574,2574,1.3529091107281551e+18,2021-01-23 09:20:42+00:00,['1352909110728155136'],
2575,2575,1.3529090870596936e+18,2021-01-23 09:20:36+00:00,['1352909087059693568'],@Schadenfury Oh wow - that’s fabulous 😍😍😍😍
2576,2576,1.35290899327923e+18,2021-01-23 09:20:14+00:00,['1352908993279229953'],
2577,2577,1.3529088910766203e+18,2021-01-23 09:19:50+00:00,['1352908891076620288'],@Schadenfury Don’t know but whatever it is it will be bitter 🤬
