Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
2514,1.41427661737608e+18,2021-07-11 17:33:16+00:00,['1414276617376079872'],"@sizzlassi @BBCNews Actually pathetic. I think I’ll trust the medical professionals over the Facebook post you probably saw. Long covid is real. Covid is real. People have died, have long-term problems as a result. Medical staff are traumatised as a result. You saying that’s from flu? Disgraceful.",  actually pathetic i think i’ll trust the medical professionals over the facebook post you probably saw long covid is real covid is real people have died have longterm problems as a result medical staff are traumatised as a result you saying that’s from flu disgraceful,True,False
2515,1.4142651521663222e+18,2021-07-11 16:47:42+00:00,['1414265152166322181'],"@sizzlassi @BBCNews Nah mate, I feel sorry for you. Maybe someone who you should feel sorry for is a friend of mine who now has long covid after catching it last year. It is real. Seeing my friend so unwell hurts. What hurts even more, though, is when people like yourself go around saying it’s fake.",  nah mate i feel sorry for you maybe someone who you should feel sorry for is a friend of mine who now has long covid after catching it last year it is real seeing my friend so unwell hurts what hurts even more though is when people like yourself go around saying it’s fake,True,False
2516,1.4142340859800044e+18,2021-07-11 14:44:15+00:00,['1414234085980004357'],@sizzlassi @BBCNews Ohhhhhh so you are ignorant! Thank you so much for clearing that up.,  ohhhhhh so you are ignorant thank you so much for clearing that up,True,False
2517,1.414229714567418e+18,2021-07-11 14:26:53+00:00,['1414229714567417867'],"@sizzlassi @BBCNews Don’t get what? 

It’s simple really. You’re laughing and boasting about not wearing a mask during a global pandemic. Almost as if it’s something to be proud of. If you have a genuine exemption, that’s understandable. Otherwise, it just makes you look careless and ignorant.","  don’t get what 

it’s simple really you’re laughing and boasting about not wearing a mask during a global pandemic almost as if it’s something to be proud of if you have a genuine exemption that’s understandable otherwise it just makes you look careless and ignorant",True,False
2518,1.4141939220002693e+18,2021-07-11 12:04:40+00:00,['1414193922000269319'],@sizzlassi @BBCNews Weird attempt at a flex buddy.,  weird attempt at a flex buddy,True,False
2519,1.4139739543273718e+18,2021-07-10 21:30:35+00:00,['1413973954327371776'],@BibbyMcSquid @Mister_Nartey I was thinking the exact same thing. The lionesses did so well.,  i was thinking the exact same thing the lionesses did so well,True,False
2520,1.4138968651967898e+18,2021-07-10 16:24:16+00:00,['1413896865196789763'],I have no words https://t.co/rV7Zf9Kqnq,i have no words ,True,False
2521,1.413646489331589e+18,2021-07-09 23:49:21+00:00,['1413646489331589152'],@LukeCutforth Wait wtf is this being used for? 😂, wait wtf is this being used for ,True,False
2522,1.413643810316378e+18,2021-07-09 23:38:43+00:00,['1413643810316378115'],"@LukeCutforth Wow making an origami fox is harder than it seems.

(That’s literally what I’m doing and having a breakdown in the process)"," wow making an origami fox is harder than it seems

that’s literally what i’m doing and having a breakdown in the process",True,False
2523,1.4136331622913188e+18,2021-07-09 22:56:24+00:00,['1413633162291318790'],Please... you were kicked from the band! You have time to delete this still. https://t.co/L2Bd6by1hl,please you were kicked from the band you have time to delete this still ,True,False
2524,1.413629553860358e+18,2021-07-09 22:42:04+00:00,['1413629553860358145'],"The only real thing that could happen at this point. Multiple issues, ruined reputation, victims struggling. It has to be done. https://t.co/XKW6Jt9vsL",the only real thing that could happen at this point multiple issues ruined reputation victims struggling it has to be done ,True,False
2525,1.4136013979631002e+18,2021-07-09 20:50:11+00:00,['1413601397963100168'],"@TurbulencePlym as much as I wanted to go to this festival, especially for Vukovi, I refuse. Unless LotusEater pull out (or are kicked), I can’t justify it. Shame really, the rest of the line up is pretty damn amazing.", as much as i wanted to go to this festival especially for vukovi i refuse unless lotuseater pull out or are kicked i can’t justify it shame really the rest of the line up is pretty damn amazing,True,False
2526,1.413596216185733e+18,2021-07-09 20:29:35+00:00,['1413596216185733124'],"@not_your_h0ney Oh no, not at all forgetting! Just an absolute sucker for Adam Lambert. The album is INCREDIBLE", oh no not at all forgetting just an absolute sucker for adam lambert the album is incredible,True,False
2527,1.413524654954795e+18,2021-07-09 15:45:14+00:00,['1413524654954795018'],Adam Lambert on the Cinderella album is all I ever needed in life. This is INCREDIBLE,adam lambert on the cinderella album is all i ever needed in life this is incredible,True,False
2528,1.413523200705708e+18,2021-07-09 15:39:27+00:00,['1413523200705708041'],"@GabbieHanna Not you making someone else’s trauma all about you. Rather pathetic really, get help.", not you making someone else’s trauma all about you rather pathetic really get help,True,False
2529,1.4134698989578035e+18,2021-07-09 12:07:39+00:00,['1413469898957803520'],"What a pathetic excuse of a man. At least Sarah’s family and friends will now have some peace I hope. 

The fact a police officer, someone who is supposed to protect the public, did this is absolutely disgusting. He showed concerning behaviour before this attack... https://t.co/uPDYyM7Vqs","what a pathetic excuse of a man at least sarah’s family and friends will now have some peace i hope 

the fact a police officer someone who is supposed to protect the public did this is absolutely disgusting he showed concerning behaviour before this attack ",True,False
2531,1.4130860127089582e+18,2021-07-08 10:42:13+00:00,['1413086012708958216'],"Trainee teacher here. I don’t expect anything at the end of the year. However, if the families wanted to give anything I’d easily just take a cheap chocolate bar or a card. Don’t need anything special or expensive like that. 😊 #ThisMorning",trainee teacher here i don’t expect anything at the end of the year however if the families wanted to give anything i’d easily just take a cheap chocolate bar or a card don’t need anything special or expensive like that  ,True,False
2533,1.4128889085144023e+18,2021-07-07 21:39:00+00:00,['1412888908514402310'],"IT’S COMING HOME, be right back CRYING #ENG #ENGDEN",it’s coming home be right back crying  ,True,False
2534,1.4128825088118006e+18,2021-07-07 21:13:34+00:00,['1412882508811800576'],LETS. FUCKING. GO. #ENGDEN,lets fucking go ,True,False
2535,1.4128793414621143e+18,2021-07-07 21:00:59+00:00,['1412879341462114304'],@danielhowell Fully want to crawl into a dark hole, fully want to crawl into a dark hole,True,False
2536,1.412874617962832e+18,2021-07-07 20:42:13+00:00,['1412874617962831881'],How the fuck was that not a penalty? This has happened twice now ffs. #ENGDEN,how the fuck was that not a penalty this has happened twice now ffs ,True,False
2537,1.4127462248773755e+18,2021-07-07 12:12:02+00:00,['1412746224877375493'],@RachelKiki_ Absolute scum of the earth. My friends and I have had similar recently (different guy). None of us ever want to see that. Disgusting. I can’t believe this isn’t even tackled by the law 😑, absolute scum of the earth my friends and i have had similar recently different guy none of us ever want to see that disgusting i can’t believe this isn’t even tackled by the law ,True,False
2538,1.4124330821210644e+18,2021-07-06 15:27:43+00:00,['1412433082121064452'],@not_your_h0ney Can’t stop everyone. There will be hell if this continues., can’t stop everyone there will be hell if this continues,True,False
2539,1.4124026278166118e+18,2021-07-06 13:26:42+00:00,['1412402627816611844'],Please say that local stores will do trade ins so I can upgrade mine 🥺 https://t.co/sBKWDXuT9S,please say that local stores will do trade ins so i can upgrade mine  ,True,False
2540,1.412385013040042e+18,2021-07-06 12:16:42+00:00,['1412385013040041987'],"@JerkyWorms charging my switch right now, about to practice. Can’t wait to come 12th let’s go 😂", charging my switch right now about to practice can’t wait to come 12th let’s go ,True,False
2541,1.41210644265241e+18,2021-07-05 17:49:46+00:00,['1412106442652409856'],@c0derainbow Yeah those prices are absolutely insane. That’s just wild., yeah those prices are absolutely insane that’s just wild,True,False
2542,1.412071092752208e+18,2021-07-05 15:29:18+00:00,['1412071092752207879'],@notcorry It’s absolutely shocking. I was in for almost 2 weeks as a kid. My parents were paying £5+ per day for several days until they complained and got given a card that saved them from paying. That card doesn’t exist anymore. It is vile., it’s absolutely shocking i was in for almost 2 weeks as a kid my parents were paying £5 per day for several days until they complained and got given a card that saved them from paying that card doesn’t exist anymore it is vile,True,False
2543,1.4120581801930342e+18,2021-07-05 14:37:59+00:00,['1412058180193034251'],"Oldest selfie on your phone vs most recent

Really not much change here 😂 https://t.co/649MRmuwtN https://t.co/LjRLClxlkX","oldest selfie on your phone vs most recent

really not much change here   ",True,False
2544,1.4120074362281697e+18,2021-07-05 11:16:21+00:00,['1412007436228169728'],@denipular @bathtimejo @JerkyWorms Do it and send me one. Ill pay you.,   do it and send me one ill pay you,True,False
2545,1.4120066275370353e+18,2021-07-05 11:13:08+00:00,['1412006627537035267'],"@denipular @bathtimejo @JerkyWorms If you do, can I also have it on a shirt? Thanks",   if you do can i also have it on a shirt thanks,True,False
2546,1.4120061420462612e+18,2021-07-05 11:11:12+00:00,['1412006142046261250'],@rachelspamspam Not alone there. Hope you’re okay, not alone there hope you’re okay,True,False
2547,1.4119935889683292e+18,2021-07-05 10:21:19+00:00,['1411993588968329218'],"@JerkyWorms I fully just choked on my drink seeing this, I forgot how chaotic it was 😂", i fully just choked on my drink seeing this i forgot how chaotic it was ,True,False
2548,1.4117595179400397e+18,2021-07-04 18:51:12+00:00,['1411759517940039683'],I mean… not wrong 😂 https://t.co/Kc5VgWIDoO https://t.co/dFMcT3n7AV,i mean… not wrong   ,True,False
2549,1.4117491929561047e+18,2021-07-04 18:10:11+00:00,['1411749192956104706'],@not_your_h0ney It’s so good (imo anyways). Really hope they turn it into a movie., it’s so good imo anyways really hope they turn it into a movie,True,False
2550,1.4117486313177825e+18,2021-07-04 18:07:57+00:00,['1411748631317782530'],"@not_your_h0ney THE BALLAD OF SONGBIRDS AND SNAKES, LETS GO", the ballad of songbirds and snakes lets go,True,False
