id,created_at,edit_history_tweet_ids,text,clean_text,non_english
1.50697046442974e+18,2022-03-24 12:25:31+00:00,['1506970464429740040'],@FFTEdu very useful and interesting research conference #fftconf22 Thank you to everyone involved,useful interesting research conference thank everyone involved,False
1.5066270466083594e+18,2022-03-23 13:40:54+00:00,['1506627046608359428'],"Wordle 277 5/6

🟩🟨⬛🟨⬛
🟩🟨🟨⬛⬛
🟩⬛⬛🟨🟨
🟩🟨⬛⬛🟩
🟩🟩🟩🟩🟩",wordle,False
1.5063498246224364e+18,2022-03-22 19:19:19+00:00,['1506349824622436360'],Too good not to share https://t.co/cDkqqRZG12,good share,False
1.506085959280038e+18,2022-03-22 01:50:49+00:00,['1506085959280037889'],"Wordle 276 4/6

⬛⬛⬛⬛🟨
🟨⬛⬛⬛🟨
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",wordle,False
1.505995532224897e+18,2022-03-21 19:51:29+00:00,['1505995532224897024'],"At times Twitter is a horrid, horrid thing.",time twitter horrid horrid thing,False
1.5051960711563387e+18,2022-03-19 14:54:43+00:00,['1505196071156338695'],@MarcIles Cheering from the spare room. Been in bed with Covid since Wednesday. CO(cough cough) YWM! Need a pick me up. 4-1? https://t.co/N8tJeShmgw,cheering spare room bed covid since wednesday cocough cough ywm need pick,False
1.505194234705498e+18,2022-03-19 14:47:25+00:00,['1505194234705498112'],@BOLTONFMSPORT been in bed with Covid since Wednesday. Come on @OfficialBWFC - could do with a lift! Strong team. Let’s finish well https://t.co/1IiF9IOdLY,bed covid since wednesday come could lift strong team let finish well,False
1.5051693032298414e+18,2022-03-19 13:08:21+00:00,['1505169303229841411'],@Beatrice_G_ @DavidBflower @BBCNews Can’t say the same. Ours was in place well before Covid,cant say wa place well covid,False
1.5051558119994696e+18,2022-03-19 12:14:44+00:00,['1505155811999469571'],We were open. Staying open was challenging owing to lack of staff https://t.co/vBZK45Gt8a,open staying open wa challenging owing lack staff,False
1.5051457103412388e+18,2022-03-19 11:34:36+00:00,['1505145710341238798'],@DavidBflower @Beatrice_G_ @BBCNews RSE compulsory since 2019,rse compulsory since,False
1.5051455820500705e+18,2022-03-19 11:34:05+00:00,['1505145582050070535'],@Beatrice_G_ @DavidBflower @BBCNews RSE now compulsory since 2019,rse compulsory since,False
1.50511909707128e+18,2022-03-19 09:48:51+00:00,['1505119097071280131'],https://t.co/JVf9CRc02s,,False
1.505118475966202e+18,2022-03-19 09:46:23+00:00,['1505118475966201859'],Day 4. Covid can bog off https://t.co/szYfi9NpOL,day covid bog,False
1.5051183036683835e+18,2022-03-19 09:45:41+00:00,['1505118303668383756'],Day 4. Covid can bog off @ Bolton https://t.co/Z4MMkADQwi,day covid bog bolton,False
1.5051114156606874e+18,2022-03-19 09:18:19+00:00,['1505111415660687365'],@BBCNews It already is?,already,False
1.504911718069244e+18,2022-03-18 20:04:48+00:00,['1504911718069243908'],@Marlonfossey_ @OfficialBWFC You’ve been truly awesome. Please consider returning 👍,youve truly awesome please consider returning,False
1.504794636681941e+18,2022-03-18 12:19:33+00:00,['1504794636681940997'],Feeling the impact of this in primary schools https://t.co/mLPPfs1Qci,feeling impact primary school,False
1.5047619197727662e+18,2022-03-18 10:09:33+00:00,['1504761919772766243'],Absolutely gutted for @Marlonfossey_ Loved seeing you skin the opposition on the wing and whip in those crosses. Get well soon 🇺🇸 Hope to see you back https://t.co/42psUuagYS,absolutely gutted loved seeing skin opposition wing whip cross get well soon hope see back,False
1.5045157526946245e+18,2022-03-17 17:51:22+00:00,['1504515752694624261'],Is this really what is offered for Mothers Day? There’s nothing wrong in it as long as this isn’t all there is. There is more to being a mother than this https://t.co/c4kpe6JJoo,really offered mother day nothing wrong long isnt mother,False
1.504432609652355e+18,2022-03-17 12:20:59+00:00,['1504432609652355076'],Private Eye https://t.co/gBkL6rHG3o,private eye,False
1.5040767808771072e+18,2022-03-16 12:47:03+00:00,['1504076780877107202'],@teacherhead @researchEDBrum @O2academybrix Snap … feel really bizarre! https://t.co/yG2tnma7tB,snap feel really bizarre,False
1.504017719338881e+18,2022-03-16 08:52:22+00:00,['1504017719338881025'],Celebrating the fact that I managed avoiding this for 2 full years. Being flippant but feel rough 🤢 https://t.co/Han6cGHC0s,celebrating fact managed avoiding full year flippant feel rough,False
1.5040171722591314e+18,2022-03-16 08:50:11+00:00,['1504017172259131393'],Celebrating the fact that I managed avoiding this for 2 full years. Being flippant but feel rough 🤢 @ Bolton https://t.co/bMyn6o9xV6,celebrating fact managed avoiding full year flippant feel rough bolton,False
1.5037897682195415e+18,2022-03-15 17:46:34+00:00,['1503789768219541512'],"Wordle 269 3/6

⬛🟩🟩⬛⬛
🟩🟩🟩⬛🟨
🟩🟩🟩🟩🟩",wordle,False
1.5036526779091026e+18,2022-03-15 08:41:49+00:00,['1503652677909102597'],Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/qhxJ9B8lYn,remember joined twitter,False
1.5034669506719785e+18,2022-03-14 20:23:48+00:00,['1503466950671978498'],https://t.co/2eM3eZfk85,,False
1.503448076631126e+18,2022-03-14 19:08:48+00:00,['1503448076631126017'],@RetirementTales Unless they just had flip flops and did a shallow paddle??,unless flip flop shallow paddle,False
1.5034424958538056e+18,2022-03-14 18:46:38+00:00,['1503442495853805569'],"Wordle 268 4/6

⬛🟨⬛⬛🟨
⬛⬛⬛🟩🟨
⬛⬛🟩🟩⬛
🟩🟩🟩🟩🟩",wordle,False
1.5034395522115297e+18,2022-03-14 18:34:56+00:00,['1503439552211529730'],@Headteacherchat Not brave enough,brave enough,False
1.5027561885634191e+18,2022-03-12 21:19:29+00:00,['1502756188563419142'],https://t.co/IQ6wkU9cOD,,False
1.502673323200856e+18,2022-03-12 15:50:13+00:00,['1502673323200856075'],@WandererSmurf @LionOfViennaSte Needs to come on now,need come,False
1.5026490770408325e+18,2022-03-12 14:13:52+00:00,['1502649077040832513'],@WandererSmurf @LionOfViennaSte Sadlier deserves a start,sadlier deserves start,False
1.502598362184487e+18,2022-03-12 10:52:21+00:00,['1502598362184486920'],"Wordle 266 5/6

⬛⬛🟨⬛⬛
⬛🟨🟨⬛⬛
⬛🟨🟨⬛⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩",wordle,False
1.5022547198336205e+18,2022-03-11 12:06:50+00:00,['1502254719833620485'],"Wordle 265 5/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟨
🟨🟨🟨⬛⬛
🟩⬛🟨🟨🟩
🟩🟩🟩🟩🟩",wordle,False
1.5019127417533317e+18,2022-03-10 13:27:56+00:00,['1501912741753331720'],"Wordle 264 4/6

🟨🟨🟨⬛🟨
🟨🟨🟨🟨⬛
🟩🟨🟨🟨🟨
🟩🟩🟩🟩🟩",wordle,False
1.5018857787287306e+18,2022-03-10 11:40:47+00:00,['1501885778728730628'],@HYWEL_ROBERTS @eccles_st 3rd Jan? @Newheadteacher,rd jan,False
1.50187994493841e+18,2022-03-10 11:17:37+00:00,['1501879944938409988'],@HYWEL_ROBERTS thank you for today. It was lovely to meet you. Let’s get a date in @eccles_st Jo xx,thank today wa lovely meet let get date jo xx,False
1.5015603786223657e+18,2022-03-09 14:07:46+00:00,['1501560378622365697'],"Wordle 263 5/6

⬛⬛⬛⬛⬛
🟨🟨⬛🟨⬛
⬛⬛🟩🟩🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",wordle,False
1.501274423164289e+18,2022-03-08 19:11:29+00:00,['1501274423164289027'],Thank you Marcia. It makes my office look good! @officialbwfc #walkingdowntheMannyroad https://t.co/XXIEVLDp2M,thank marcia make office look good,False
1.5011704590726758e+18,2022-03-08 12:18:22+00:00,['1501170459072675841'],This is not history. Look at the colour photo taken. Yesterday https://t.co/gbNefA67AV,history look colour photo taken yesterday,False
1.5011509568300442e+18,2022-03-08 11:00:52+00:00,['1501150956830044168'],"Wordle 262 4/6

⬛🟨⬛⬛⬛
🟨⬛⬛🟨🟨
🟩🟨🟩🟩⬛
🟩🟩🟩🟩🟩",wordle,False
1.5011416032427172e+18,2022-03-08 10:23:42+00:00,['1501141603242717199'],https://t.co/Cd5Fz72SPN,,False
1.5008896436838318e+18,2022-03-07 17:42:30+00:00,['1500889643683831808'],"Wordle 261 4/6

⬛⬛🟩🟩⬛
⬛⬛🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",wordle,False
1.5005251954293555e+18,2022-03-06 17:34:19+00:00,['1500525195429355525'],I absolutely accept that uploading photos of what you’re about to eat is dull. But this… this is art. A think of beauty https://t.co/VUGgZ16FF1,absolutely accept uploading photo youre eat dull art think beauty,False
1.5004736685683302e+18,2022-03-06 14:09:34+00:00,['1500473668568330243'],@OBK_03 @Hex2906 @SputnikKobra Well done everyone. A pleasure to support you,well done everyone pleasure support,False
1.500422239333884e+18,2022-03-06 10:45:13+00:00,['1500422239333883904'],@theprimaryhead The Write Stuff,write stuff,False
1.500422095058129e+18,2022-03-06 10:44:38+00:00,['1500422095058128896'],@theprimaryhead Literacy Counts Read To Write,literacy count read write,False
1.5004172702118298e+18,2022-03-06 10:25:28+00:00,['1500417270211829764'],"Wordle 260 3/6

⬛⬛⬛⬛🟨
🟩🟨⬛🟨⬛
🟩🟩🟩🟩🟩",wordle,False
1.5004002815693455e+18,2022-03-06 09:17:57+00:00,['1500400281569345545'],The Cabinet Office of the U​.​K. : Please do not give Gavin Williamson a knighthood. - Sign the Petition! https://t.co/fNy8cctMnL via @UKChange,cabinet office uk please give gavin williamson knighthood sign petition via,False
1.500125877320962e+18,2022-03-05 15:07:34+00:00,['1500125877320962052'],"Wordle 259 4/6

⬛🟨⬛🟨⬛
⬛⬛⬛🟨🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",wordle,False
1.50012467294344e+18,2022-03-05 15:02:47+00:00,['1500124672943439878'],https://t.co/87qOvMLeyZ,,False
1.499904223374459e+18,2022-03-05 00:26:48+00:00,['1499904223374458882'],@OBK_03 Donated,donated,False
1.4998010841387745e+18,2022-03-04 17:36:58+00:00,['1499801084138774528'],"Wordle 258 6/6

⬛🟨🟨⬛⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩forgot you could repeat a letter",wordle forgot could repeat letter,False
1.4995058291076178e+18,2022-03-03 22:03:43+00:00,['1499505829107617796'],@secretHT1 Done x,done x,False
1.4994435031763354e+18,2022-03-03 17:56:04+00:00,['1499443503176335360'],Really https://t.co/gZdckYq0jF https://t.co/ER4Tjf8rrC,really,False
1.4994290230840689e+18,2022-03-03 16:58:31+00:00,['1499429023084068866'],"Wordle 257 3/6

⬛⬛🟨⬛⬛
🟨🟩🟩🟨⬛
🟩🟩🟩🟩🟩",wordle,False
1.4991134224489964e+18,2022-03-02 20:04:26+00:00,['1499113422448996353'],"Wordle 256 4/6

⬛⬛🟨⬛⬛
⬛🟩🟨⬛⬛
⬛🟩🟨🟩🟨
🟩🟩🟩🟩🟩",wordle,False
1.4987768758874726e+18,2022-03-01 21:47:07+00:00,['1498776875887472647'],"@SanCarlo_Group The best time was had by all, thanks to your staff and chef. ❤️ https://t.co/a5qzXUFdc7",best time wa thanks staff chef,False
1.4987763152516424e+18,2022-03-01 21:44:54+00:00,['1498776315251642382'],@GethinJones8 So so sorry Gethin. You are in the thoughts and prayers of every Wanderer tonight. ❤️,sorry gethin thought prayer every wanderer tonight,False
1.4987750269376143e+18,2022-03-01 21:39:46+00:00,['1498775026937614343'],"Wordle 255 4/6

🟨🟨⬛🟨⬛
⬛🟨⬛🟨🟩
🟨🟨🟨⬛🟩
🟩🟩🟩🟩🟩",wordle,False
1.4983057826554634e+18,2022-02-28 14:35:10+00:00,['1498305782655463433'],"Wordle 254 4/6

⬛🟨⬛⬛⬛
⬛🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",wordle,False
1.4982386144084173e+18,2022-02-28 10:08:16+00:00,['1498238614408417280'],@OfficialBWFC The staff and children here know me all too well! #50 #Trotter https://t.co/SBp5SCK8G0,staff child know well,False
1.497965007602131e+18,2022-02-27 16:01:03+00:00,['1497965007602130947'],https://t.co/H4uHMvEM0g,,False
1.4979597116390236e+18,2022-02-27 15:40:00+00:00,['1497959711639023618'],"Wordle 253 3/6

⬛⬛🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",wordle,False
1.4979118670370816e+18,2022-02-27 12:29:53+00:00,['1497911867037081600'],What a fantastic birthday. It’s fab being 50 - thank you to everyone who had a hand in all of my treats. And for the lovely cards and gifts. https://t.co/djANwBZrGI,fantastic birthday fab thank everyone hand treat lovely card gift,False
1.4979116833182638e+18,2022-02-27 12:29:09+00:00,['1497911683318263815'],What a fantastic birthday. It’s fab being 50 - thank you to everyone who had a hand in all of my treats. And for the lovely cards and gifts. https://t.co/4EyosKtB6J,fantastic birthday fab thank everyone hand treat lovely card gift,False
1.4977054964044513e+18,2022-02-26 22:49:51+00:00,['1497705496404451332'],@MarcIles Vino Collapso https://t.co/EXa0FC5cnl,vino collapso,False
1.497612650104111e+18,2022-02-26 16:40:54+00:00,['1497612650104111105'],@SanCarlo_Group Thank you to everyone who had a hand in my 50th birthday https://t.co/PvAsSvNfIO,thank everyone hand th birthday,False
1.4976098895768005e+18,2022-02-26 16:29:56+00:00,['1497609889576800268'],Thank you to everyone who had a hand in my 50th today. Very very blessed @ San Carlo Manchester https://t.co/bbEIbHlbwK,thank everyone hand th today blessed san carlo manchester,False
1.4975187913155707e+18,2022-02-26 10:27:57+00:00,['1497518791315570690'],"Wordle 252 3/6

🟨⬛⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",wordle,False
1.4969384604391055e+18,2022-02-24 20:01:55+00:00,['1496938460439105540'],https://t.co/Ygk02GAJYW,,False
1.496938364821508e+18,2022-02-24 20:01:32+00:00,['1496938364821508100'],Just posted a photo https://t.co/kHBq960PPi,posted photo,False
1.4968388871881482e+18,2022-02-24 13:26:15+00:00,['1496838887188148228'],"Wordle 250 4/6

⬛🟨⬛⬛🟨
⬛⬛🟨🟨⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",wordle,False
1.495760896009851e+18,2022-02-21 14:02:42+00:00,['1495760896009850883'],"Wordle 247 4/6

⬛🟨⬛🟨⬛
⬛🟨🟨🟩⬛
🟨⬛⬛🟩🟩
🟩🟩🟩🟩🟩",wordle,False
1.4954788198509158e+18,2022-02-20 19:21:49+00:00,['1495478819850915844'],"50th birthday @grand_hotel @ Lytham St Annes, Lancashire https://t.co/61CX9rh9bk",th birthday lytham st anne lancashire,False
1.4954629785184584e+18,2022-02-20 18:18:53+00:00,['1495462978518458371'],"Wordle 246 5/6

⬛⬛🟨⬛⬛
⬛⬛🟨⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",wordle,False
1.4954570978735063e+18,2022-02-20 17:55:31+00:00,['1495457097873506310'],"50th birthday surprise number 2  at The Grand @ Lytham St Annes, Lancashire https://t.co/Imy92Cnq6Y",th birthday surprise number grand lytham st anne lancashire,False
1.4953597278149878e+18,2022-02-20 11:28:36+00:00,['1495359727814987787'],A great morning with Carolyn and Chris Jones here at Kings Blackpool. Your hard work is absolutely worth it. It’s an amazing place to meet God https://t.co/rsbQbycReA,great morning carolyn chris jones king blackpool hard work absolutely worth amazing place meet god,False
1.4953594443051254e+18,2022-02-20 11:27:28+00:00,['1495359444305125376'],Great morning with Pastors Carolyn and Chris Jones here at Kings Blackpool. Your hard work is absolutely worth it. It’s an amazing place to meet with God @ Blackpool https://t.co/XObxgdoNRY,great morning pastor carolyn chris jones king blackpool hard work absolutely worth amazing place meet god blackpool,False
1.495114958652285e+18,2022-02-19 19:15:58+00:00,['1495114958652284930'],"Wordle 245 3/6

⬛⬛⬛⬛🟩
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩",wordle,False
1.4950939392249446e+18,2022-02-19 17:52:27+00:00,['1495093939224944651'],https://t.co/rTvmiNQdvt,,False
1.4947173891954235e+18,2022-02-18 16:56:10+00:00,['1494717389195423748'],"Wordle 244 4/6

⬛🟨⬛⬛⬛
⬛⬛⬛🟨🟨
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩",wordle,False
1.494362411494744e+18,2022-02-17 17:25:37+00:00,['1494362411494744067'],"Wordle 243 6/6

⬛🟨🟩⬛⬛
🟩⬛🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩too many variations!",wordle many variation,False
1.4939938363638907e+18,2022-02-16 17:01:02+00:00,['1493993836363890702'],"Wordle 242 5/6

⬛⬛🟨⬛🟨
🟨🟩🟩⬛⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",wordle,False
1.493693100673446e+18,2022-02-15 21:06:01+00:00,['1493693100673445899'],@BOLTONFMSPORT @BoltonFM @MarcIles @OfficialBWFC Referee poor. Pitch worse but all 3 goals nothing to do with either. Our defending totally responsible. Out played and out jumped.,referee poor pitch worse goal nothing either defending totally responsible played jumped,False
1.4936721410023137e+18,2022-02-15 19:42:44+00:00,['1493672141002313733'],"@MarcIles Sadly, I have! #headteacherwanderer 👩🏻‍🏫",sadly,False
1.493663108904239e+18,2022-02-15 19:06:50+00:00,['1493663108904239107'],"Wordle 241 5/6

⬛⬛🟨🟨⬛
⬛🟩🟨⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩",wordle,False
1.4932812121395569e+18,2022-02-14 17:49:19+00:00,['1493281212139556870'],"Wordle 240 5/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
⬛🟨⬛⬛⬛
🟨🟨⬛🟨⬛
🟩🟩🟩🟩🟩",wordle,False
1.492866143585026e+18,2022-02-13 14:19:59+00:00,['1492866143585026049'],"Wordle 239 3/6

⬛⬛⬛🟨⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩",wordle,False
1.492563041556353e+18,2022-02-12 18:15:34+00:00,['1492563041556353024'],"Wordle 238 1/6

🟩🟩🟩🟩🟩",wordle,False
1.4925625821163889e+18,2022-02-12 18:13:44+00:00,['1492562582116388875'],"Wordle 238 4/6

⬛⬛🟨🟩🟨
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",wordle,False
1.492509131227517e+18,2022-02-12 14:41:21+00:00,['1492509131227516932'],"Thank you @iflyuk 
Loved it! Had a high fly and an extra flight. Marvellous!! https://t.co/sUFaGVUeJ8",thank loved high fly extra flight marvellous,False
